split,unit,family,contrast,baseline,treatment,metric,delta_treatment_minus_baseline,paired_seed_sample_sd,delta_seed_42,delta_seed_43,delta_seed_44,ci95_low,ci95_high,valid_replicates,undefined_replicates,minimum_valid_met,p_centered_bootstrap_approx,endpoint_role,family_holm_p,pooled_test_holm_sensitivity_p
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,Label_3_Recall,0.04301075268817204,0.01862420223192341,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.014492753623188406,0.0772968426501035,10000,0,True,0.009599040095990401,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,Label_4_Recall,-3.700743415417188e-17,0.007308231255564922,-0.0042194092827004814,-0.0042194092827004814,0.008438818565400852,-0.01478644268860736,0.014431582909843785,10000,0,True,0.986001399860014,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,Label_5_Recall,-0.004830917874396083,0.003346958082258702,-0.0028985507246376274,-0.008695652173912993,-0.0028985507246376274,-0.00947037144953816,-0.0009775171065493637,10000,0,True,0.026497350264973504,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,forced_completion_rate,0.001506024096385547,0.017368317160648798,0.021084337349397603,-0.012048192771084335,-0.004518072289156627,-0.014056224899598393,0.01757028112449799,10000,0,True,0.8414158584141586,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Exact,0.006762849413886422,0.004440422814155128,0.003155996393147009,0.0054102795311091745,0.011722272317403082,0.002070393374741204,0.011680731664305891,10000,0,True,0.0053994600539946005,exploratory,,
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,MAE,-0.024496543432521778,0.011973900984095065,-0.017583408476104567,-0.017583408476104567,-0.0383228133453562,-0.03855348800076248,-0.011853464799530965,10000,0,True,0.0006999300069993001,primary,0.0034996500349965005,0.005599440055994401
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Signed_Bias,-0.03982566877066427,0.019050137514266086,-0.02750225428313799,-0.03020739404869252,-0.06176735798016231,-0.05550585483891894,-0.02616690459044837,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,absolute_Signed_Bias,-0.03982566877066427,0.019050137514266086,-0.02750225428313799,-0.03020739404869252,-0.06176735798016231,-0.05550585483891894,-0.02616690459044837,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Kendall_tau_b,0.026327683279580943,0.004549647897909091,0.0256027133915554,0.02218404905172966,0.031196287395457767,0.01432682281590576,0.03919464024205835,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,QWK,0.09532252439385162,0.05054741538542869,0.07121706390063287,0.06134009109177274,0.15341041818914924,0.05763595879130817,0.12846618262917317,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,L2H_rate,-0.16181229773462782,0.09578413324885918,-0.09708737864077666,-0.11650485436893204,-0.27184466019417475,-0.21461273695862737,-0.10852713178294578,10000,0,True,9.999000099990002e-05,primary,0.0005999400059994001,0.0011998800119988001
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,H2L_rate,0.0008676036786395974,0.0007951719061176193,0.001041124414367517,0.0015616866215512754,0.0,0.0,0.002196616162797562,10000,0,True,0.12788721127887212,exploratory,,
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Label_1_Recall,0.22023809523809523,0.13402774106187743,0.1428571428571429,0.1428571428571428,0.375,0.141025641025641,0.28758169934640526,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Label_2_Recall,0.014184397163120567,0.012284048280630334,0.02127659574468085,0.0,0.02127659574468085,0.0,0.05650318547902383,10000,0,True,0.5461453854614539,exploratory,,
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Label_3_Recall,0.036082474226804113,0.022468551255364295,0.010309278350515455,0.04639175257731959,0.0515463917525773,0.015075140296586511,0.05946931589537221,10000,0,True,0.0025997400259974,exploratory,,
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Label_4_Recall,-0.0009259259259259226,0.006990587440065484,0.0,-0.008333333333333304,0.005555555555555536,-0.007912957467853587,0.0061379280353859285,10000,0,True,0.8172182781721827,exploratory,,
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Label_5_Recall,-0.0036081043574798612,0.004585820605567122,-0.0033305578684429404,0.0008326394671107629,-0.008326394671107407,-0.006678907337537261,-0.000923877727610929,10000,0,True,0.016198380161983803,exploratory,,
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,forced_completion_rate,0.007363991584009616,0.0027176347039412634,0.004508566275924247,0.007664562669071236,0.009918845807033366,-0.0010987122282143486,0.015644082562766354,10000,0,True,0.08359164083591641,exploratory,,
test,question,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Exact,0.0013525698827772843,0.0020660846235148133,0.0018034265103696878,-0.0009017132551848439,0.003155996393147009,-0.0012835969898293948,0.004198672356567058,10000,0,True,0.3438656134386561,exploratory,,
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,MAE,-0.0031559963931469905,0.002342719757757689,-0.004508566275924275,-0.00045085662759247747,-0.0045085662759242195,-0.00767704222890625,0.0006060743926986184,10000,0,True,0.13638636136386362,primary,0.1586841315868413,0.27277272272772723
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Signed_Bias,-0.007063420498947999,0.0017069156434626474,-0.009017132551848495,-0.005861136158701541,-0.006311992786293963,-0.011437333084284487,-0.0032065230494428124,10000,0,True,0.0022997700229977,exploratory,,
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,absolute_Signed_Bias,-0.007063420498947999,0.0017069156434626474,-0.009017132551848495,-0.005861136158701541,-0.006311992786293963,-0.011437333084284487,-0.0032065230494428124,10000,0,True,0.0022997700229977,exploratory,,
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Kendall_tau_b,0.001809698125308105,0.001026266679535689,0.0029131743571335633,0.0008838230667227442,0.0016320969520680073,-0.0015802864829960173,0.005267800210039623,10000,0,True,0.29757024297570245,exploratory,,
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,QWK,0.010434105575927536,0.004673436796568587,0.014739686852673684,0.005463959991240275,0.01109866988386865,0.001162127239916697,0.02190660463504063,10000,0,True,0.04709529047095291,exploratory,,
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,L2H_rate,-0.01941747572815533,0.009708737864077666,-0.029126213592232997,-0.009708737864077666,-0.01941747572815533,-0.04411912355303568,-0.002949205609894958,10000,0,True,0.07579242075792421,primary,0.1586841315868413,0.22737726227377264
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,H2L_rate,0.00017352073572791948,0.0003005467304474887,0.0,0.0005205622071837585,0.0,0.0,0.0005347593582887701,10000,0,True,0.539046095390461,exploratory,,
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_1_Recall,0.0357142857142857,0.017857142857142794,0.05357142857142849,0.017857142857142905,0.0357142857142857,0.005845432546884437,0.07692307692307691,10000,0,True,0.061693830616938304,exploratory,,
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_2_Recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_3_Recall,0.029209621993127155,0.010730237110650177,0.02577319587628865,0.020618556701030938,0.041237113402061876,0.011551155115511552,0.05128504672897193,10000,0,True,0.005699430056994301,exploratory,,
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_4_Recall,-0.0037037037037036904,0.0021215628217388072,-0.001388888888888884,-0.005555555555555536,-0.004166666666666652,-0.008747697974217261,0.0013423722077194867,10000,0,True,0.15878412158784122,exploratory,,
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_5_Recall,-0.0016652789342214887,0.0014421738614228846,-0.0024979184013322886,-0.0024979184013321776,0.0,-0.003666102650874195,3.700743415417188e-17,10000,0,True,0.09049095090490951,exploratory,,
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,forced_completion_rate,-0.0034565674782085936,0.0011346309641224396,-0.004508566275924247,-0.0022542831379621306,-0.0036068530207394034,-0.012749016579780526,0.005683270174344016,10000,0,True,0.46185381461853814,exploratory,,
test,question,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Exact,0.0012022843402464585,0.002754779498019719,0.0036068530207393756,0.0018034265103696878,-0.0018034265103696878,-0.0016863665088972062,0.0042194569919866975,10000,0,True,0.4323567643235676,exploratory,,
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,MAE,-0.006311992786293963,0.005964272567774103,-0.010820559062218238,-0.008566275924256073,0.00045085662759242195,-0.013466567868362546,-0.00046302392180006343,10000,0,True,0.052894710528947106,primary,0.1586841315868413,0.21157884211578842
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Signed_Bias,-0.0015028554253080824,0.004040976753756763,-0.0036068530207394034,-0.004057709648331825,0.0031559963931469814,-0.008629551782318891,0.004587881664293618,10000,0,True,0.6539346065393461,exploratory,,
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,absolute_Signed_Bias,-0.0015028554253080824,0.004040976753756763,-0.0036068530207394034,-0.004057709648331825,0.0031559963931469814,-0.008629551782318891,0.004587881664293618,10000,0,True,0.6539346065393461,exploratory,,
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Kendall_tau_b,0.0067451975192101,0.0033643783456791566,0.008325705254774607,0.009028303071710542,0.002881584231145151,0.0004075287950499181,0.014240422138100903,10000,0,True,0.05449455054494551,exploratory,,
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,QWK,0.01922258276436099,0.01707168888921967,0.03285682223383013,0.024735231766191745,7.569429306109043e-05,0.0028282763830192446,0.03918807467795149,10000,0,True,0.036196380361963806,exploratory,,
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,L2H_rate,-0.03236245954692559,0.029660684109746555,-0.05825242718446605,-0.03883495145631072,0.0,-0.06363721484507999,-0.00611481790380875,10000,0,True,0.030796920307969204,primary,0.12318768123187682,0.15398460153984603
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,H2L_rate,-0.00034704147145583897,0.0003005467304474887,-0.0005205622071837585,-0.0005205622071837585,0.0,-0.0008818342151675485,0.0,10000,0,True,0.23047695230476953,exploratory,,
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Label_1_Recall,0.05357142857142858,0.0643848442047141,0.1071428571428572,0.0714285714285714,-0.01785714285714285,0.006535947712418294,0.11111111111111112,10000,0,True,0.049595040495950406,exploratory,,
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Label_2_Recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Label_3_Recall,-0.020618556701030938,0.008928096946231319,-0.010309278350515483,-0.02577319587628865,-0.02577319587628868,-0.03944890023089075,-0.004272823779193228,10000,0,True,0.0235976402359764,exploratory,,
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Label_4_Recall,0.002777777777777768,0.0060540263104731365,-0.001388888888888884,0.009722222222222188,0.0,-0.001055105080815812,0.007052248366305747,10000,0,True,0.18598140185981402,exploratory,,
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Label_5_Recall,0.0013877324451845678,0.002924133708812885,0.004163197335553703,-0.0016652789342215257,0.0016652789342215257,-0.0014184699215870704,0.004611064967126562,10000,0,True,0.38296170382961703,exploratory,,
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,forced_completion_rate,-0.009768560264502556,0.0013773897490098603,-0.0085662759242561,-0.009467989179440937,-0.011271415689810632,-0.01944136085747097,-0.00014051015996547183,10000,0,True,0.048295170482951705,exploratory,,
test,question,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Exact,0.016080553050796514,0.008132100546118827,0.02389540126239853,0.01668169522091978,0.007664562669071229,0.004030182289411286,0.02880292865915998,10000,0,True,0.010498950104989501,exploratory,,
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,MAE,-0.030507965133754145,0.012150844022060226,-0.04373309287646532,-0.027953110910730383,-0.019837691614066733,-0.04810439377527163,-0.014181219370590593,10000,0,True,0.0005999400059994001,primary,0.0023997600239976003,0.0053994600539946005
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Signed_Bias,-0.0028554253080853575,0.017463542172162654,-0.022993688007213686,0.006311992786293963,0.00811541929666365,-0.02643890232174276,0.018583592300873957,10000,0,True,0.8024197580241976,exploratory,,
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,absolute_Signed_Bias,-0.0028554253080853575,0.017463542172162654,-0.022993688007213686,0.006311992786293963,0.00811541929666365,-0.02643890232174276,0.018583592300873957,10000,0,True,0.8024197580241976,exploratory,,
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Kendall_tau_b,0.045543093305836245,0.007735479225759427,0.053216998196251364,0.03774747610445106,0.0456648056168063,0.022819853043836057,0.0687799526267933,10000,0,True,0.00039996000399960006,exploratory,,
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,QWK,0.06525465150082772,0.043826957565104345,0.11580396028234285,0.03788769079962351,0.04207230342051682,0.023473499162866656,0.10836792532349836,10000,0,True,0.0024997500249975004,exploratory,,
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,L2H_rate,-0.04530744336569581,0.07023473920456542,-0.12621359223300976,-0.009708737864077666,0.0,-0.11204743579674865,0.020833333333333332,10000,0,True,0.1718828117188281,primary,0.1718828117188281,0.27277272272772723
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,H2L_rate,0.0005205622071837585,0.0009016401913424661,0.0015616866215512754,0.0,0.0,0.0,0.001644759397465138,10000,0,True,0.5434456554344566,exploratory,,
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Label_1_Recall,0.11904761904761905,0.13638618139749523,0.26785714285714285,0.0892857142857143,0.0,0.028731527093596044,0.21839978448275849,10000,0,True,0.015898410158984102,exploratory,,
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Label_2_Recall,-0.02127659574468085,0.0,-0.02127659574468085,-0.02127659574468085,-0.02127659574468085,-0.08475477821853587,0.0,10000,0,True,0.5461453854614539,exploratory,,
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Label_3_Recall,-0.08762886597938142,0.03891667234675644,-0.0515463917525773,-0.12886597938144329,-0.0824742268041237,-0.13675337186897882,-0.04081542191344623,10000,0,True,0.00029997000299970003,exploratory,,
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Label_4_Recall,0.052314814814814814,0.02089497054888287,0.054166666666666696,0.07222222222222219,0.030555555555555558,0.023002178778527532,0.08490143632743612,10000,0,True,0.0014998500149985001,exploratory,,
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Label_5_Recall,0.007771301693033601,0.0025437555897617824,0.008326394671107407,0.004995836802664466,0.009991673605328932,-0.006779960309237969,0.02231526208989529,10000,0,True,0.288971102889711,exploratory,,
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,forced_completion_rate,-0.08776675683799218,0.26734480134135696,0.07529305680793508,-0.3963029756537421,0.05770964833183048,-0.10476649275854356,-0.07063882890033868,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Exact,0.0048091373609859085,0.005067542921577159,0.00045085662759247747,0.0036068530207394867,0.01036970243462576,0.0007274526604213589,0.009091007519981084,10000,0,True,0.026197380261973803,exploratory,,
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,MAE,-0.018334836188758624,0.011897262688917843,-0.01036970243462576,-0.01262398557258787,-0.032010820559062236,-0.03034434762757604,-0.007486919017393968,10000,0,True,0.0022997700229977,primary,0.0068993100689931,0.0160983901609839
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Signed_Bias,-0.03306281935677788,0.016282937458108625,-0.022993688007213714,-0.02434625788999098,-0.05184851217312894,-0.04680442039230982,-0.02132617374281583,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,absolute_Signed_Bias,-0.03306281935677788,0.016282937458108625,-0.022993688007213714,-0.02434625788999098,-0.05184851217312894,-0.04680442039230982,-0.02132617374281583,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Kendall_tau_b,0.021422127130940643,0.005669226059922125,0.017686198911647577,0.018634744382004298,0.02794543809917005,0.01108805659197868,0.03249988736225077,10000,0,True,0.00019998000199980003,exploratory,,
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,QWK,0.07299505826833168,0.04301272949712575,0.04911237961353232,0.047222896777104006,0.1226498984143587,0.03869404187764701,0.1045100856984549,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,L2H_rate,-0.11650485436893203,0.09261545644824716,-0.058252427184465994,-0.06796116504854366,-0.22330097087378642,-0.168675938321186,-0.06666666666666667,10000,0,True,9.999000099990002e-05,primary,0.0005999400059994001,0.0011998800119988001
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,H2L_rate,0.0008676036786395974,0.0007951719061176193,0.001041124414367517,0.0015616866215512754,0.0,0.0,0.002196616162797562,10000,0,True,0.12788721127887212,exploratory,,
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Label_1_Recall,0.1726190476190476,0.09834947405868037,0.10714285714285715,0.125,0.2857142857142857,0.09139600824863749,0.2515755358747272,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Label_2_Recall,0.0070921985815602835,0.012284048280630335,0.0,0.0,0.02127659574468085,0.0,0.028251592739511916,10000,0,True,0.5461453854614539,exploratory,,
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Label_3_Recall,0.01374570446735395,0.02324355542692212,-0.010309278350515455,0.015463917525773196,0.03608247422680411,-0.003831971297588204,0.03165758845437616,10000,0,True,0.13288671132886712,exploratory,,
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Label_4_Recall,0.00462962962962965,0.007649403537897393,0.004166666666666652,-0.002777777777777768,0.012500000000000067,-0.0014534883720929896,0.011157601115760068,10000,0,True,0.1625837416258374,exploratory,,
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Label_5_Recall,-0.004440743824590587,0.004190860080638765,-0.004995836802664355,0.0,-0.008326394671107407,-0.00754521540933928,-0.0017167381974249403,10000,0,True,0.003999600039996,exploratory,,
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,forced_completion_rate,-0.042831379621280426,0.04188115910047387,-0.015779981965734907,-0.021641118124436427,-0.09107303877366996,-0.05241304518313062,-0.03351439246607874,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Exact,0.003306281935677761,0.00612125393880861,-0.003155996393147009,0.004057709648331853,0.009017132551848439,-0.0030483606336910653,0.009485746564148653,10000,0,True,0.3104689531046895,exploratory,,
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,MAE,-0.0178839795611662,0.014231175955707973,-0.008566275924256073,-0.010820559062218182,-0.034265103697024346,-0.031287083370804804,-0.005421121280452747,10000,0,True,0.0066993300669933005,primary,0.013398660133986601,0.040195980401959805
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Signed_Bias,-0.0509467989179441,0.01668169522091975,-0.0509467989179441,-0.034265103697024346,-0.06762849413886385,-0.06453997537885149,-0.03880830219269629,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,absolute_Signed_Bias,-0.0509467989179441,0.01668169522091975,-0.0509467989179441,-0.034265103697024346,-0.06762849413886385,-0.06453997537885149,-0.03880830219269629,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Kendall_tau_b,0.020744608050300428,0.014101754012586353,0.010909927348222048,0.014422786606631766,0.03690111019604747,0.006596110160510833,0.03567105719577065,10000,0,True,0.0057994200579942,exploratory,,
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,QWK,0.07712452287491815,0.052810722584797506,0.0579726031924942,0.03656192071753539,0.13683904471472486,0.04036239143681117,0.11303536551238981,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,L2H_rate,-0.11003236245954691,0.08257184998170276,-0.07766990291262132,-0.04854368932038833,-0.2038834951456311,-0.16666666666666666,-0.0588235294117647,10000,0,True,0.00029997000299970003,primary,0.0014998500149985001,0.0029997000299970002
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,H2L_rate,0.0006940829429116779,0.0006010934608949774,0.001041124414367517,0.001041124414367517,0.0,0.0,0.0019916711931921055,10000,0,True,0.24467553244675533,exploratory,,
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Label_1_Recall,0.16666666666666666,0.10463330851932703,0.12500000000000006,0.0892857142857143,0.2857142857142857,0.08196205794411796,0.24731182795698925,10000,0,True,0.00029997000299970003,exploratory,,
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Label_2_Recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Label_3_Recall,0.05326460481099656,0.005952064630820879,0.056701030927835044,0.04639175257731959,0.056701030927835044,0.028052419727954102,0.0808583299158318,10000,0,True,0.00029997000299970003,exploratory,,
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Label_4_Recall,0.014351851851851838,0.0071272242214540414,0.008333333333333304,0.012499999999999956,0.022222222222222254,0.004132231404958736,0.024656235182550962,10000,0,True,0.0053994600539946005,exploratory,,
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Label_5_Recall,-0.01887316125451007,0.007081515860212605,-0.02581182348043287,-0.011656952539550347,-0.01915070774354699,-0.02613399446378604,-0.012708457733162834,10000,0,True,9.999000099990002e-05,exploratory,,
