variant,split,boundary_key,n,question_key_count,metric_count,std_tau1,std_tau2,std_tau3,std_tau4,mean_abs_tau_diff,p50_abs_tau_diff,p90_abs_tau_diff,p95_abs_tau_diff,p99_abs_tau_diff,max_abs_tau_diff,max_diff_tau_index,example_sample_ids,example_question_keys,example_metrics
qmr,test,bef97f9564c2f5cc671d49dee1decec99cb7bc13,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""7879b5a45c54f12e7081d890220752b8d5c10ab4"", ""a07a81235929a72315fd12882ca7a8d9165964c4"", ""cd0ca31f935a9fed7f91ffe3c32a08426105986a"", ""e917f360ccc32d4992556ca190016ce4209917c1"", ""ee6efb2aa26975201ab845112248e1fe8f57bcb4""]","[""785cc5d96219bccac35c7994ebdb4e3394efd24f"", ""785cc5d96219bccac35c7994ebdb4e3394efd24f"", ""785cc5d96219bccac35c7994ebdb4e3394efd24f"", ""785cc5d96219bccac35c7994ebdb4e3394efd24f"", ""785cc5d96219bccac35c7994ebdb4e3394efd24f""]","[""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback""]"
qmr,test,bf1895bc1020c232ebef713379f88a108686c918,5,1,1,0.0,0.0,0.006111717224121094,0.006111907958984375,0.003055906295776367,0.0,0.015279340744018554,0.015279769897460938,0.015279769897460938,0.015279769897460938,tau4,"[""10884df0656f2d19b1053d36c2ba4f8d6dcd06a0"", ""17e492c615479bbfa03f2a9550e443b0015cb28f"", ""62aa53d38d153597966397b0a0fa77cf39a1b204"", ""8ef872b39c320eb8688717197d06189da5cb0565"", ""d5e8d9b68317c23fa19e44c1b80b61d73e4e39b0""]","[""d00539f664d8114bd356fa92c00c5e44acb566b5"", ""d00539f664d8114bd356fa92c00c5e44acb566b5"", ""d00539f664d8114bd356fa92c00c5e44acb566b5"", ""d00539f664d8114bd356fa92c00c5e44acb566b5"", ""d00539f664d8114bd356fa92c00c5e44acb566b5""]","[""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development""]"
qmr,test,bf4a2af5faf043232d0d34f8d39b0463aac911d8,5,1,1,0.0,0.0,0.006506387048804137,0.009856583615016309,0.0050101161003112795,0.0,0.020119667053222656,0.020119667053222656,0.020119667053222656,0.020119667053222656,tau4,"[""0be46f199574d940b29d2f093daf81d37aa413e8"", ""23677b031e16c57909d26ba05bbd4add4802755d"", ""7c43151c8c7671f331fdbf658d2aea62cee36060"", ""88b0a9f3beda548892b9fe07560fafa78f5220e3"", ""eb5fd110bd3ba15d28bb879689e4b5837f125dfe""]","[""4c226fd44d57125e475c39da5f6d7ca8ebf1f0db"", ""4c226fd44d57125e475c39da5f6d7ca8ebf1f0db"", ""4c226fd44d57125e475c39da5f6d7ca8ebf1f0db"", ""4c226fd44d57125e475c39da5f6d7ca8ebf1f0db"", ""4c226fd44d57125e475c39da5f6d7ca8ebf1f0db""]","[""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback""]"
qmr,test,bfd098e4e790a1e8a30e9002a99eb8f044ad2798,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""40e56ecfb32f94baee216df5518c51e472de751b"", ""8a5e797f78a38f6c092021696dcb25aa8c3e3f08"", ""a09d7a65b740ad5095916ef5d80c01833c6432d3"", ""ccc3cb559df9ddd31e167ccb8bbd83c6c3154e13"", ""e7390868d4f1f080632a02c183c7ebef9948f03f""]","[""3391e592e7c2f34123106a3aec179c26d23178b8"", ""3391e592e7c2f34123106a3aec179c26d23178b8"", ""3391e592e7c2f34123106a3aec179c26d23178b8"", ""3391e592e7c2f34123106a3aec179c26d23178b8"", ""3391e592e7c2f34123106a3aec179c26d23178b8""]","[""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control""]"
qmr,test,c2c97132d62d3e9a6d4ef3a624f8b19cf9032a3e,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""25ae20141c10ea347517f495bf33fe8ff9a4681c"", ""5bfc7125439acf0bf607ffaa3f85159242526d50"", ""66b7e0e0871eb6e3adaa5fb89f8c852fcae48451"", ""cfef97b8fffe231c3d564a9232926d2feca83f88"", ""fd9950388b7289f3afde0680adfded3592259399""]","[""e8922027d8310e6add3557cc6124b73e059813c6"", ""e8922027d8310e6add3557cc6124b73e059813c6"", ""e8922027d8310e6add3557cc6124b73e059813c6"", ""e8922027d8310e6add3557cc6124b73e059813c6"", ""e8922027d8310e6add3557cc6124b73e059813c6""]","[""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy""]"
qmr,test,c44371ceda9fa7e71012ce8b3249794da49578ff,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""0da49503b4ba6aa58b8c6a8ec6399c60b516ad11"", ""1074291ff6b0278836841f7d1f8359c6e0932e6a"", ""20a1c8e0f7570025ae34f7dbaa19ed5c8546cba1"", ""f0a106979940700edf6b3abda6e723a697d6d29c"", ""fde86550db0d08ccf98dc4a6a18081b614846341""]","[""8ac26713d14df7365e2c787726dbe32119ce637b"", ""8ac26713d14df7365e2c787726dbe32119ce637b"", ""8ac26713d14df7365e2c787726dbe32119ce637b"", ""8ac26713d14df7365e2c787726dbe32119ce637b"", ""8ac26713d14df7365e2c787726dbe32119ce637b""]","[""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development""]"
qmr,test,c7da365ff712654909fbdbebd1c6aa4e278d0c36,5,1,1,0.0010830935661710933,0.002957220366127772,0.0029572787665141723,0.002957161965741372,0.003048008680343628,0.002210855484008789,0.006036520004272461,0.006036520004272461,0.006036520004272461,0.006036520004272461,tau3,"[""68a546db5c1d067019a92ad755bc0f0ce393ec77"", ""68e322393bf6c2d05ea9ea8381829494307c98c5"", ""97b3c21e5ec9a522e4b957a4a496ac4f1235e99c"", ""a1a4215b7324067fc0d6df5c684337ed8e498bdd"", ""c323b5cdddb37f1b9a7ff1929e89fdb8d98f6dd7""]","[""30db5e431237f6e3090cb5d1c53ed338a4416c06"", ""30db5e431237f6e3090cb5d1c53ed338a4416c06"", ""30db5e431237f6e3090cb5d1c53ed338a4416c06"", ""30db5e431237f6e3090cb5d1c53ed338a4416c06"", ""30db5e431237f6e3090cb5d1c53ed338a4416c06""]","[""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor""]"
qmr,test,c822ef89fc0dda971aaad42e4dbb793e7bc9b87e,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""05eca7037ed584467a17cf4d22300909e78bdce1"", ""22ca3600122d22430deaf80de38b4c2144cd004c"", ""6b6efec7495e2a188ca768c14aec100d56f87f32"", ""70c46a1b7271dffeae448ac79cf4ebd837476874"", ""855ae8fdabcb52e10bc50ef5a8c4ff8b05d6bce1""]","[""3391e592e7c2f34123106a3aec179c26d23178b8"", ""3391e592e7c2f34123106a3aec179c26d23178b8"", ""3391e592e7c2f34123106a3aec179c26d23178b8"", ""3391e592e7c2f34123106a3aec179c26d23178b8"", ""3391e592e7c2f34123106a3aec179c26d23178b8""]","[""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration""]"
qmr,test,c9a6881f6efb521fe2511283521c7a9e503c0a9a,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""009a70f14432d291d4ccb15a5281c1e8b7e4baf5"", ""0e94d74c48ff4644ab4711486cee08692a9b3f79"", ""7131c5ff8bd25a258c6a6b3c54bc8df2cbdc04be"", ""71c8880d6c29e6352cf72842f645ad00f1095caf"", ""838051ba253bca2af5031d1564354ae90c114f42""]","[""a86d193986282789de3db49ea4a5dd43ea2013eb"", ""a86d193986282789de3db49ea4a5dd43ea2013eb"", ""a86d193986282789de3db49ea4a5dd43ea2013eb"", ""a86d193986282789de3db49ea4a5dd43ea2013eb"", ""a86d193986282789de3db49ea4a5dd43ea2013eb""]","[""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback""]"
qmr,test,caab8571bedec0539f02185ebe6621328dde6acc,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""19eb8738e781f5ecc14242215823ee93e415820c"", ""3a4a8b5984d53094c1f26640be15b2bc6d015a88"", ""467268b85ade6def7cae897f54915ee110e66b34"", ""56509cbb0f22f283feb237cb4cff8bc051019915"", ""e76a61c6bd1a98b1431d9b5cf779a0b8ad6036b8""]","[""61420731958fdcd56c8dc237c1b8606a552fe0d8"", ""61420731958fdcd56c8dc237c1b8606a552fe0d8"", ""61420731958fdcd56c8dc237c1b8606a552fe0d8"", ""61420731958fdcd56c8dc237c1b8606a552fe0d8"", ""61420731958fdcd56c8dc237c1b8606a552fe0d8""]","[""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy""]"
qmr,test,cab4ceb9905bd244acb2a6e3b7cdbfc18c18bfc2,5,1,1,0.0,0.0015187263488769531,0.0015187263488769531,0.0015186309814453124,0.0011390209197998046,0.0,0.003796815872192383,0.003796815872192383,0.003796815872192383,0.003796815872192383,tau2,"[""09b56605946db4386ea1b976b0508f7c3c9d3848"", ""50984f633347269f69fa34997a66d6239c549e9c"", ""786c9c689b8217c2192bef23a8f8cc66d67fd5da"", ""931f34177a7bd351412205ffd4e22e1856506867"", ""ac29052fc1fb71283689dbb749cca0c90e058cc0""]","[""61420731958fdcd56c8dc237c1b8606a552fe0d8"", ""61420731958fdcd56c8dc237c1b8606a552fe0d8"", ""61420731958fdcd56c8dc237c1b8606a552fe0d8"", ""61420731958fdcd56c8dc237c1b8606a552fe0d8"", ""61420731958fdcd56c8dc237c1b8606a552fe0d8""]","[""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion""]"
qmr,test,cd78214a55a73afaaab7f69630221efb49946e4e,5,1,1,0.0,0.0014367103576660156,0.00036687850952148436,0.000366973876953125,0.0005426406860351562,0.0,0.001184868812561039,0.003591775894165039,0.003591775894165039,0.003591775894165039,tau2,"[""1fbc4f9ba50149abc47a8193d4cd6b5f0e45c8da"", ""69435add0ee77e82171329f7dc172763d9048e0f"", ""896dd9c29319bcd4c6486d7ceb8ffa5ff343887a"", ""931bfcb377fc9e586bb48682e9ad04a3a79fb85c"", ""98742e03b824736cb761d7e3cb96a1c0225399b0""]","[""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6""]","[""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion""]"
qmr,test,ced7fbc2a50bcc75b040cb5b3fa7b090ece54717,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""5cd51a67835fd7752289002199bf402fb91c2659"", ""5d560592c92c7cb81093d6e3ddf323a741362913"", ""6cd4600ce2e5b1ade67ddfdfa4a1a1175aba9c0d"", ""de23293d6fd4dfeca3ed2af9be489d14654a31b5"", ""fe30b26a1518c2a6336b57df9fc17038e62b985f""]","[""0086d5f774968e7f939e2a90227dd4f7c9daff8e"", ""0086d5f774968e7f939e2a90227dd4f7c9daff8e"", ""0086d5f774968e7f939e2a90227dd4f7c9daff8e"", ""0086d5f774968e7f939e2a90227dd4f7c9daff8e"", ""0086d5f774968e7f939e2a90227dd4f7c9daff8e""]","[""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy""]"
qmr,test,d19c6be00f7b1e7c66c7f423017c80bada843cc1,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""10df747e8069118a1058d867eb8472879f919e86"", ""72888a30c971801f6b29b7bf77b3265cfa0d9c82"", ""8c1d8422d279a75b657320b794a9c89e30bf5b53"", ""9038a75a4bb3a1821cf61bc99139b06d74be06f1"", ""ee679a5b5cf9af727f6cf8405556eae37f874ef8""]","[""02ce58cfa46bbe8455359e7783c8e7014804cae9"", ""02ce58cfa46bbe8455359e7783c8e7014804cae9"", ""02ce58cfa46bbe8455359e7783c8e7014804cae9"", ""02ce58cfa46bbe8455359e7783c8e7014804cae9"", ""02ce58cfa46bbe8455359e7783c8e7014804cae9""]","[""Role & Tone Consistency"", ""Role & Tone Consistency"", ""Role & Tone Consistency"", ""Role & Tone Consistency"", ""Role & Tone Consistency""]"
qmr,test,d22d0441a2d7b71a0d069b053d42e23200d676cf,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""2889d1992c4337a36ef68de4c944930309f8957c"", ""863d7e724e85a60a16ac6a0bf8ced4908045ac4f"", ""b3e30c35b7bfd4b436d12e0ebed0fe9d0c541597"", ""b971d020fe8e0467fa7401bcc1fd32fa4b67c330"", ""d62a64af52be3cc838ae81049383faf4c8047ed6""]","[""0f7aa5ab3270c4198e2520df8b356b3bd79ac250"", ""0f7aa5ab3270c4198e2520df8b356b3bd79ac250"", ""0f7aa5ab3270c4198e2520df8b356b3bd79ac250"", ""0f7aa5ab3270c4198e2520df8b356b3bd79ac250"", ""0f7aa5ab3270c4198e2520df8b356b3bd79ac250""]","[""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support""]"
qmr,test,d2ee9b43c86a71a4647184553fc63d2d93514cfd,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""402d092fc9f163fb991c1b6915ebd9456990de99"", ""8bed7fd70e8010547b4f21a6518080aa040e38c6"", ""b8e208cb1aab2cdcf131abae9486fa48a9010b04"", ""fcda3c1763b7ae23c866a3bd32d1df36ffdc9e6f""]","[""a86d193986282789de3db49ea4a5dd43ea2013eb"", ""a86d193986282789de3db49ea4a5dd43ea2013eb"", ""a86d193986282789de3db49ea4a5dd43ea2013eb"", ""a86d193986282789de3db49ea4a5dd43ea2013eb""]","[""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor""]"
qmr,test,d36b1a88b40b94b9eb13798044f963881a84f946,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""1e3b48329e7844caec5c605e3db3e01650e5bd12"", ""23610493e1a6a5f5106e5756f640cc7bc209522f"", ""7996dd4c4aa987284f8e8e95ad2f7b236f20bc87"", ""856f3a4626ca0dc17f8b4ec6d661a77abf820577"", ""a5743d8f697e100616891fb708243f9bc10e2efb""]","[""a2379456812389b04ce627ac88f3dea5d7c6f674"", ""a2379456812389b04ce627ac88f3dea5d7c6f674"", ""a2379456812389b04ce627ac88f3dea5d7c6f674"", ""a2379456812389b04ce627ac88f3dea5d7c6f674"", ""a2379456812389b04ce627ac88f3dea5d7c6f674""]","[""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control""]"
qmr,test,d3b61c5923148a9971a32ae8e53c368010fd7138,5,1,1,0.0005866050720214844,0.0005866050720214844,0.0005867004394531249,0.0005865097045898438,0.0005866050720214844,0.0,0.0014665365219116212,0.0014667510986328125,0.0014667510986328125,0.0014667510986328125,tau3,"[""0575632a8d01ebe516fabf0f509b77b2a8f1a5b2"", ""7098d66f5c9f4775499be51206e5d820f5488c40"", ""9b7f5fe61b44bf066871dd66d12fc3695b0df220"", ""a2b39793b8060f92014d8342c83bb8293779a974"", ""dec4c6c783f75c657018bc38f0bff5780f56135a""]","[""98b5677cb80626a28f69d4b598f07466f65ed2da"", ""98b5677cb80626a28f69d4b598f07466f65ed2da"", ""98b5677cb80626a28f69d4b598f07466f65ed2da"", ""98b5677cb80626a28f69d4b598f07466f65ed2da"", ""98b5677cb80626a28f69d4b598f07466f65ed2da""]","[""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration""]"
qmr,test,d410e3488a427a88aff3d6dca028fb2010aec437,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""551c6fcaf0ce8614ab28b679214d54f866e78669"", ""7db118cd6bdadf8397ae0345f7404f0d921ba012"", ""a54205bd7249716d32bb48bca4fcf5e4bad03c18"", ""dfc27727b7e6586e2d6521b38f147c53e5dfc39a"", ""fc16010be7532fb7e103a728ab5e1f65e2055480""]","[""b4067996b9bebf12858dc3f15816a40ff06a86dd"", ""b4067996b9bebf12858dc3f15816a40ff06a86dd"", ""b4067996b9bebf12858dc3f15816a40ff06a86dd"", ""b4067996b9bebf12858dc3f15816a40ff06a86dd"", ""b4067996b9bebf12858dc3f15816a40ff06a86dd""]","[""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback""]"
qmr,test,d462b83bcf1189e12b6ee7ebc1944de9233d18e5,5,1,1,0.013443946838378906,0.014802360534667968,0.01480245590209961,0.02043495178222656,0.01587092876434326,0.0,0.038414263725280784,0.051087379455566406,0.051087379455566406,0.051087379455566406,tau4,"[""1759a711276fe47fb06f64cfcd905996d0665729"", ""2b5607dae4cb4c05da55b8706f3483149295b17e"", ""90b7d1926e47fc40035e61569b3c6c4c7287d54c"", ""be528b6be906b506bf5d50f1752311a7702cb001"", ""e40f20e8b60a58d1e89e566aa454f45559e19327""]","[""8ac26713d14df7365e2c787726dbe32119ce637b"", ""8ac26713d14df7365e2c787726dbe32119ce637b"", ""8ac26713d14df7365e2c787726dbe32119ce637b"", ""8ac26713d14df7365e2c787726dbe32119ce637b"", ""8ac26713d14df7365e2c787726dbe32119ce637b""]","[""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion""]"
qmr,test,d4f7719927ce6789e87d7aafc0de694a59d8ac01,5,1,1,0.0125,0.011408042907714843,0.00966005325317383,0.009659957885742186,0.010807013511657715,0.0,0.028793096542358402,0.03125,0.03125,0.03125,tau1,"[""4bc5d554ec0ee6b28528fe98b9c21a6bc10853bd"", ""7f52dd1d97f054bbb35033cf92a6e23ba1f65fdc"", ""8ebade06973f5ef215a59951c5feb5f063657b22"", ""bcdd37b1e1d350e2d1b544c4f0efcfab27eeefe8"", ""ca63d7420e5652bdad865de6cefef6daed12a222""]","[""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a""]","[""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor""]"
qmr,test,d524a45f92a64887d2e4843691321a21d38d0187,5,1,1,0.0,0.0004162779542579292,0.003305461870229909,0.0019325855867429,0.001731276512145996,0.0,0.006747245788574219,0.006747245788574219,0.006747245788574219,0.006747245788574219,tau3,"[""1e0629f2d67c41eeb605a3bdfe799ba6eb117b91"", ""402024de79d93461d7c75d7c704bafdb583e687c"", ""49959c6be8102daa5a2eb8d17436f2063c7badec"", ""66a87eae4932e2627523846ba156ddc5d7fe4a72"", ""f9d0f6208f53b1f805c3f10001ef1d796a1ee29a""]","[""08019f2165bce2d8cfc49849d40aa7a44344525b"", ""08019f2165bce2d8cfc49849d40aa7a44344525b"", ""08019f2165bce2d8cfc49849d40aa7a44344525b"", ""08019f2165bce2d8cfc49849d40aa7a44344525b"", ""08019f2165bce2d8cfc49849d40aa7a44344525b""]","[""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy""]"
qmr,test,d57377200dd77e721f7a9ca0149dc3b9f7753d74,5,1,1,0.0010353578557306426,0.0015994534773815193,0.0015993791473906207,0.001599379147390621,0.0018407106399536133,0.0025873184204101562,0.0037631988525390625,0.003763437271118164,0.003763437271118164,0.003763437271118164,tau2,"[""315527ee49c0fec165e98157dc714ea734333b75"", ""85f10ae5d5cf94b1a5d4d3ce70ae0710db8bf251"", ""9d1f199f301fd618dfc4349060668441e371fe28"", ""b37a88293ec747603b3282af9be51d99939e9236"", ""d2b4ed369275dd5e7a3215db20f1bf4b09361cf3""]","[""f49a1d4cc6adf1cf50dd56680011679103746f11"", ""f49a1d4cc6adf1cf50dd56680011679103746f11"", ""f49a1d4cc6adf1cf50dd56680011679103746f11"", ""f49a1d4cc6adf1cf50dd56680011679103746f11"", ""f49a1d4cc6adf1cf50dd56680011679103746f11""]","[""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy""]"
qmr,test,d5ee3426a2f9927310124718e70697f6f7321362,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""4146c65e4cb4d9c19c0b4c86234df642e0ec2934"", ""6fe117913cb4a771e8de15a60eaa800317c70ab4"", ""8d5f6cc8b6f1b93d16731dec2bae5f75bd310aa8"", ""9c332819ea1f187fbc6be10904e75eeb6bc069d0"", ""b5f3c8b714ca1164c9b6e78162f83896f17d49f9""]","[""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6""]","[""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development""]"
qmr,test,d61cc1536c43367872543682c9c214e651f454b8,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""1aae58a2803e000cd16fe7c6d7c91e4d0523496c"", ""3d47cfc0ebd8c344003f46588f3161ec1c7adaca"", ""6fc9a3248a682be000702918099b13202dc6b339"", ""8fb87223bc3a10b230967e9a774713754d5f9fd9"", ""b383c77451fd50be081f54df5b3ee57685be20b6""]","[""17b7d5ef28c4ab973e25c03486cef8f85327b921"", ""17b7d5ef28c4ab973e25c03486cef8f85327b921"", ""17b7d5ef28c4ab973e25c03486cef8f85327b921"", ""17b7d5ef28c4ab973e25c03486cef8f85327b921"", ""17b7d5ef28c4ab973e25c03486cef8f85327b921""]","[""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support""]"
qmr,test,d88d1157c2d405f9f7059733293e1c30f65bc092,5,1,1,0.0,0.0023339271545410154,0.0023339271545410154,0.002333831787109375,0.0017504215240478516,0.0,0.005834817886352539,0.005834817886352539,0.005834817886352539,0.005834817886352539,tau2,"[""23f01af1b836b162a952635a193e22e56ee993ae"", ""2510b760cf1327e7d70bfeedd7ff7528bcdde831"", ""2bfaef47b8942daf91178730114a9e0270796f75"", ""a7cef1951ed36b115203cffdfc8e7cafc0e449fc"", ""e9a7dcd5e5943cc5320aef22baf2b715f5db72eb""]","[""65831171afc5c704e20127508706abce1bfb315c"", ""65831171afc5c704e20127508706abce1bfb315c"", ""65831171afc5c704e20127508706abce1bfb315c"", ""65831171afc5c704e20127508706abce1bfb315c"", ""65831171afc5c704e20127508706abce1bfb315c""]","[""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion""]"
qmr,test,d92115cfbb7e6e2c21f7d033ea903f41fae641be,5,1,1,0.00625,0.00625,0.00625,0.00625,0.00625,0.0,0.015625,0.015625,0.015625,0.015625,tau1,"[""074564f6d094bd26d9ba6035d86651ddf451e459"", ""4f7c452723991cb6468daf74350bb33129114454"", ""8df2cc43ea230b706c5f28ed798b7bad1989941d"", ""a1f0c389eee3902130286b10a8686f650813e7a1"", ""d1d449b54a9a4f00db95a34431c2b32a71f6b88c""]","[""1f8ede9b3a0b464a2781f4d0bd56f46d69f05fb3"", ""1f8ede9b3a0b464a2781f4d0bd56f46d69f05fb3"", ""1f8ede9b3a0b464a2781f4d0bd56f46d69f05fb3"", ""1f8ede9b3a0b464a2781f4d0bd56f46d69f05fb3"", ""1f8ede9b3a0b464a2781f4d0bd56f46d69f05fb3""]","[""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development""]"
qmr,test,dc237ee054cd6a9770b5ec3c0a2ce6e8a92fdffc,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""361cc61cc8ae2f17a02e9156a64f14bbf6394000"", ""438430497203689a1378c7acfa21d3ee1b69265d"", ""534f27b85a50b532432f5e0f876714524f54f654"", ""7df157040744ae80755226198e4d6c26c057772f"", ""b11210996d9d39c4b2df8cba01a2329f162ddbd4""]","[""0f7aa5ab3270c4198e2520df8b356b3bd79ac250"", ""0f7aa5ab3270c4198e2520df8b356b3bd79ac250"", ""0f7aa5ab3270c4198e2520df8b356b3bd79ac250"", ""0f7aa5ab3270c4198e2520df8b356b3bd79ac250"", ""0f7aa5ab3270c4198e2520df8b356b3bd79ac250""]","[""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control""]"
