file_path,exists,file_type,num_records,top_level_keys,score_like_fields,judge_name_candidates,question_like_fields,answer_like_fields,metric_like_fields,record_id_like_fields,triple_key_like_fields,language_fields,likely_evaluator,likely_role,usable_for_exp01,notes
thesis_exp/.cache/official_edubench/data/all_data/zh_data/EC.jsonl,True,jsonl,620,"[""answer"", ""question"", ""原答案"", ""学科"", ""纠错后答案"", ""纠错说明"", ""问题"", ""难度"", ""题型""]",[],[],"[""question"", ""问题""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response"", ""原答案"", ""原答案[]"", ""纠错后答案"", ""纠错后答案[]""]",[],[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/.cache/official_edubench/data/all_data/zh_data/IP.jsonl,True,jsonl,1342,"[""answer"", ""question"", ""学科"", ""提供的思路"", ""问题"", ""难度"", ""题型""]",[],[],"[""question"", ""问题""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]",[],[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/.cache/official_edubench/data/all_data/zh_data/PCC.jsonl,True,jsonl,568,"[""answer"", ""question"", ""个性化意见生成"", ""学习路径规划建议"", ""学生画像"", ""学科"", ""难度"", ""题型""]",[],[],"[""question"", ""个性化意见生成.练习题[].题目""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]",[],[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/.cache/official_edubench/data/all_data/zh_data/PLS.jsonl,True,jsonl,348,"[""answer"", ""question"", ""个性化学习内容/任务"", ""学制级别"", ""学生的画像"", ""学科""]",[],[],"[""question"", ""个性化学习内容/任务.练习题[].题目""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]",[],[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/.cache/official_edubench/data/all_data/zh_data/Q&A.jsonl,True,jsonl,1306,"[""answer"", ""question"", ""学制级别"", ""学科"", ""答案"", ""问题"", ""题型""]",[],[],"[""question"", ""问题""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response"", ""答案"", ""答案[]""]",[],[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/.cache/official_edubench/data/all_data/zh_data/QG.jsonl,True,jsonl,1343,"[""answer"", ""question"", ""学制级别"", ""学科"", ""提供的思路"", ""知识点"", ""答案"", ""问题"", ""题型""]",[],[],"[""question"", ""问题""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response"", ""答案"", ""答案[]""]",[],[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/.cache/official_edubench/data/all_data/zh_data/TMG.jsonl,True,jsonl,1335,"[""answer"", ""question"", ""学制级别"", ""学科"", ""教学素材"", ""知识点"", ""题型""]",[],[],"[""question""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]",[],[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/data/processed/edubench_scoring_all.jsonl,True,jsonl,5536,"[""answer"", ""answer_id"", ""answer_key"", ""answer_model"", ""education_level_canonical"", ""education_level_raw"", ""generator_model"", ""human_1"", ""human_1_5"", ""human_1_raw"", ""human_2"", ""human_2_5"", ""human_2_raw"", ""human_3"", ""human_3_5"", ""human_3_raw"", ""human_mean_5"", ""human_mean_raw"", ""human_scores_available"", ""judge_scores"", ""label_5"", ""label_mapping_method"", ""language"", ""metadata_raw"", ""metric_abbr"", ""metric_canonical"", ""metric_group"", ""metric_id"", ""metric_raw"", ""original_is_test_set"", ""question"", ""question_id"", ""question_key"", ""raw_score_scale_detected"", ""record_id"", ""rubric"", ""scenario_abbr"", ""scenario_canonical"", ""scenario_raw"", ""source_file"", ""source_row_index"", ""source_status"", ""subject_canonical"", ""subject_confidence"", ""subject_mapping_method"", ""subject_notes"", ""subject_raw"", ""subject_source_field"", ""triple_key""]","[""human_scores_available"", ""judge_scores"", ""judge_scores.EduBenchEvaluator"", ""judge_scores.deepseek-r1"", ""judge_scores.deepseek-v3"", ""judge_scores.gpt-4o"", ""judge_scores.qwq-plus"", ""metadata_raw.evaluate_keys"", ""metadata_raw.evaluate_keys[]"", ""raw_score_scale_detected""]","[""EduBenchEvaluator"", ""GPT-4o"", ""DeepSeek-R1"", ""DeepSeek-V3"", ""QwQ-plus""]","[""question"", ""question_id"", ""question_key""]","[""answer"", ""answer_id"", ""answer_key"", ""answer_model""]","[""metric_abbr"", ""metric_canonical"", ""metric_group"", ""metric_id"", ""metric_raw"", ""rubric"", ""rubric[]""]","[""answer_id"", ""metric_id"", ""question_id"", ""record_id"", ""subject_confidence""]","[""answer_key"", ""question_key"", ""triple_key""]","[""language""]",EduBenchEvaluator; GPT-4o; DeepSeek-R1; DeepSeek-V3; QwQ-plus,llm_judge_output,true,known evaluator and usable alignment fields
thesis_exp/data/splits/paper_like_triple_seed42/test.jsonl,True,jsonl,2218,"[""answer"", ""answer_id"", ""answer_key"", ""answer_model"", ""education_level_canonical"", ""education_level_raw"", ""generator_model"", ""human_1"", ""human_1_5"", ""human_1_raw"", ""human_2"", ""human_2_5"", ""human_2_raw"", ""human_3"", ""human_3_5"", ""human_3_raw"", ""human_mean_5"", ""human_mean_raw"", ""human_scores_available"", ""judge_scores"", ""label_5"", ""label_mapping_method"", ""language"", ""metadata_raw"", ""metric_abbr"", ""metric_canonical"", ""metric_group"", ""metric_id"", ""metric_raw"", ""original_is_test_set"", ""question"", ""question_id"", ""question_key"", ""raw_score_scale_detected"", ""record_id"", ""rubric"", ""scenario_abbr"", ""scenario_canonical"", ""scenario_raw"", ""source_file"", ""source_row_index"", ""source_status"", ""subject_canonical"", ""subject_confidence"", ""subject_mapping_method"", ""subject_notes"", ""subject_raw"", ""subject_source_field"", ""triple_key""]","[""human_scores_available"", ""judge_scores"", ""judge_scores.EduBenchEvaluator"", ""judge_scores.deepseek-r1"", ""judge_scores.deepseek-v3"", ""judge_scores.gpt-4o"", ""judge_scores.qwq-plus"", ""metadata_raw.evaluate_keys"", ""metadata_raw.evaluate_keys[]"", ""raw_score_scale_detected""]","[""EduBenchEvaluator"", ""GPT-4o"", ""DeepSeek-R1"", ""DeepSeek-V3"", ""QwQ-plus""]","[""question"", ""question_id"", ""question_key""]","[""answer"", ""answer_id"", ""answer_key"", ""answer_model""]","[""metric_abbr"", ""metric_canonical"", ""metric_group"", ""metric_id"", ""metric_raw"", ""rubric"", ""rubric[]""]","[""answer_id"", ""metric_id"", ""question_id"", ""record_id"", ""subject_confidence""]","[""answer_key"", ""question_key"", ""triple_key""]","[""language""]",EduBenchEvaluator; GPT-4o; DeepSeek-R1; DeepSeek-V3; QwQ-plus,llm_judge_output,true,known evaluator and usable alignment fields
thesis_exp/outputs/exp00_data/samples/merge_human_metric_sample_records.json,True,json,3,"[""eval"", ""model"", ""principle"", ""question"", ""reason"", ""response"", ""score"", ""score_mean"", ""source_row_index""]","[""score"", ""score_mean""]",[],"[""question""]","[""response""]","[""principle""]",[],[],[],unknown,human_annotation,false,human labels only; not an automatic judge source
thesis_exp/outputs/exp00_data/samples/merge_human_metric_strict_en_sample_records.json,True,json,3,"[""eval"", ""model"", ""principle"", ""question"", ""reason"", ""response"", ""score"", ""source_row_index""]","[""score""]",[],"[""question""]","[""response""]","[""principle""]",[],[],[],unknown,human_annotation,false,human labels only; not an automatic judge source
thesis_exp/outputs/exp00_data/samples/merge_human_metric_strict_zh_sample_records.json,True,json,3,"[""eval"", ""model"", ""principle"", ""question"", ""reason"", ""response"", ""score"", ""source_row_index""]","[""score""]",[],"[""question""]","[""response""]","[""principle""]",[],[],[],unknown,human_annotation,false,human labels only; not an automatic judge source
thesis_exp/outputs/exp00_data/samples/results_merge_sample_records.json,True,json,3,"[""answer"", ""evaluate"", ""levels"", ""metric"", ""model"", ""question"", ""source_row_index"", ""task""]","[""evaluate"", ""evaluate.EduBenchEvaluator"", ""evaluate.deepseek-r1"", ""evaluate.deepseek-v3"", ""evaluate.gpt-4o"", ""evaluate.human_1"", ""evaluate.human_2"", ""evaluate.human_3"", ""evaluate.qwq-plus""]","[""EduBenchEvaluator"", ""GPT-4o"", ""DeepSeek-R1"", ""DeepSeek-V3"", ""QwQ-plus""]","[""question""]","[""answer""]","[""metric""]",[],[],[],EduBenchEvaluator; GPT-4o; DeepSeek-R1; DeepSeek-V3; QwQ-plus,merged_human_and_judge_scores,true,known evaluator and usable alignment fields
thesis_exp/outputs/exp00_data/tables/format_check_results.csv,True,csv,128,"[""artifact"", ""check"", ""expected"", ""notes"", ""observed"", ""status""]",[],[],[],[],[],[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/outputs/exp00_data/tables/invalid_or_ambiguous_scores.csv,True,csv,0,"[""human_1_raw"", ""human_2_raw"", ""human_3_raw"", ""human_mean_5"", ""human_mean_raw"", ""human_scores"", ""label_5"", ""label_mapping_method"", ""raw_score_scale_detected"", ""reason"", ""source_file"", ""source_row_index""]","[""human_scores"", ""raw_score_scale_detected""]",[],[],[],[],[],[],[],unknown,score_like_unknown_evaluator,false,score-like fields found but no usable alignment key
thesis_exp/outputs/exp00_data/tables/metric_mapping.csv,True,csv,239,"[""canonical_metric"", ""confidence"", ""language"", ""metric_abbr"", ""metric_group"", ""notes"", ""raw_metric"", ""severity"", ""source_file"", ""unmapped_explanation""]",[],[],[],[],"[""canonical_metric"", ""metric_abbr"", ""metric_group"", ""raw_metric""]","[""confidence""]",[],"[""language""]",unknown,unknown,false,no judge score fields detected
thesis_exp/outputs/exp00_data/tables/sanity_check_results.csv,True,csv,20,"[""check"", ""expected"", ""notes"", ""observed"", ""status""]",[],[],[],[],[],[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/outputs/exp00_data/tables/score_scale_audit.csv,True,csv,5536,"[""human_1_5"", ""human_1_raw"", ""human_2_5"", ""human_2_raw"", ""human_3_5"", ""human_3_raw"", ""human_mean_5"", ""human_mean_raw"", ""label_5"", ""label_mapping_method"", ""mapping_verified"", ""notes"", ""raw_score_scale_detected"", ""record_id"", ""source_file"", ""source_row_index""]","[""raw_score_scale_detected""]",[],[],[],[],"[""record_id""]",[],[],unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
thesis_exp/outputs/exp00_data/tables/split_coverage_by_metric.csv,True,csv,72,"[""count"", ""metric_canonical"", ""pct_within_split"", ""split"", ""split_name""]",[],[],[],[],"[""metric_canonical""]",[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/outputs/exp00_data/tables/split_metric_distribution.csv,True,csv,72,"[""count"", ""metric_canonical"", ""pct_within_split"", ""split"", ""split_name""]",[],[],[],[],"[""metric_canonical""]",[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/outputs/exp00_data/tables/unmapped_metrics.csv,True,csv,11,"[""canonical_metric"", ""confidence"", ""language"", ""metric_abbr"", ""metric_group"", ""notes"", ""raw_metric"", ""severity"", ""source_file"", ""unmapped_explanation""]",[],[],[],[],"[""canonical_metric"", ""metric_abbr"", ""metric_group"", ""raw_metric""]","[""confidence""]",[],"[""language""]",unknown,unknown,false,no judge score fields detected
train/human_sampled_eval_sft.json,True,json,2970,"[""input"", ""instruction"", ""output""]",[],[],"[""instruction""]","[""output""]",[],[],[],[],unknown,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
按生成模型分类/deepseek-r1_group_by_metric.jsonl,True,jsonl,2758,"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]","[""DeepSeek-R1""]","[""question""]","[""response""]","[""principle""]",[],[],[],DeepSeek-R1,llm_judge_output,true,known evaluator and usable alignment fields
按生成模型分类/deepseek-v3_group_by_metric.jsonl,True,jsonl,2767,"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]","[""DeepSeek-V3""]","[""question""]","[""response""]","[""principle""]",[],[],[],DeepSeek-V3,llm_judge_output,true,known evaluator and usable alignment fields
按生成模型分类/qwen-max_group_by_metric.jsonl,True,jsonl,2712,"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]",[],"[""question""]","[""response""]","[""principle""]",[],[],[],unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
按生成模型分类/qwen2.5-14b-instruct_group_by_metric.jsonl,True,jsonl,2691,"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]",[],"[""question""]","[""response""]","[""principle""]",[],[],[],unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
按生成模型分类/qwen2.5-7b-instruct_group_by_metric.jsonl,True,jsonl,2744,"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]",[],"[""question""]","[""response""]","[""principle""]",[],[],[],unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
