sample_id,question_key,protocol_subset,original_label,language,metric,subject,human_agreement,legacy_exp27_train_annotation_available,primary_teacher_required,secondary_teacher_route_initial
3761c5f4b9c82ea6924f73b3e5222267a8b4d08c,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,4,zh,Basic Factual Accuracy,History,unanimous,False,True,True
c9cbf80ef5655c84543baa39156710f9f5db1d3e,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,3,zh,Reasoning Process Rigor,History,unanimous,True,True,False
01b2602c76bee700dd9a58a1cbcbcc870ae61d8f,80b4f169dced8f900b4d6467567222045b1c13a3,full_annotation_pool,4,zh,Instruction Following & Task Completion,Mathematics,adjacent,False,True,False
2746cbd01bc15afaf3053afe8a48cc8783e50113,80b4f169dced8f900b4d6467567222045b1c13a3,full_annotation_pool,4,zh,Basic Factual Accuracy,Mathematics,adjacent,True,True,False
0d7c809c3abdeb42d7aecd1da0512858e820b7cb,80b4f169dced8f900b4d6467567222045b1c13a3,full_annotation_pool,4,zh,Reasoning Process Rigor,Mathematics,adjacent,True,True,False
59d681885dedcae0b13cc24f48cd2c8fc734a96f,80b4f169dced8f900b4d6467567222045b1c13a3,full_annotation_pool,4,zh,"Motivation, Guidance & Positive Feedback",Mathematics,unanimous,False,True,False
c5f6d1c535a1dd67a6daf1c29554e5ea027625f8,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,5,zh,Basic Factual Accuracy,Theoretical Economics,unanimous,False,True,False
817a46081b51361bf959be44379f0bf9d5541645,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,3,zh,Error Identification & Correction Precision,Theoretical Economics,unanimous,False,True,True
dfc27727b7e6586e2d6521b38f147c53e5dfc39a,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,4,zh,"Motivation, Guidance & Positive Feedback",Theoretical Economics,unanimous,False,True,False
39088cf4a44bd93aa8208ae0c20ad78069c4a491,80b4f169dced8f900b4d6467567222045b1c13a3,full_annotation_pool,4,zh,Instruction Following & Task Completion,Mathematics,adjacent,False,True,False
175432e60cfd6aa8b7f6b56461e1fecd58b6dd5f,80b4f169dced8f900b4d6467567222045b1c13a3,full_annotation_pool,5,zh,Content Relevance & Scope Control,Mathematics,adjacent,False,True,False
4893c73d3178e5cd6e64e1f0dd15b402598ccc5b,80b4f169dced8f900b4d6467567222045b1c13a3,full_annotation_pool,5,zh,Basic Factual Accuracy,Mathematics,adjacent,False,True,False
63f19af8be27359029d13320fa160666403cc8ea,80b4f169dced8f900b4d6467567222045b1c13a3,full_annotation_pool,4,zh,Reasoning Process Rigor,Mathematics,adjacent,False,True,False
3e8d1dd2bc53d2bde94690cfef1194270248d79d,80b4f169dced8f900b4d6467567222045b1c13a3,full_annotation_pool,5,zh,Error Identification & Correction Precision,Mathematics,adjacent,False,True,False
bfc306c51309c051d15f148eff9b36818199e051,85398269c1c07a9498c3eae4b08315e4db78a74e,full_annotation_pool,3,zh,Instruction Following & Task Completion,General Pedagogy,adjacent,True,True,False
aaa6ef0fa09f10429440d4c9f570671f02f22613,85398269c1c07a9498c3eae4b08315e4db78a74e,full_annotation_pool,4,zh,Content Relevance & Scope Control,General Pedagogy,unanimous,False,True,True
8459fcdcd400bc03e0c2c349ec5f47cac882e92d,85398269c1c07a9498c3eae4b08315e4db78a74e,full_annotation_pool,4,zh,Basic Factual Accuracy,General Pedagogy,adjacent,False,True,False
c800537be8d7320006c67943c203ee94cb96edd6,85398269c1c07a9498c3eae4b08315e4db78a74e,protocol_development,3,zh,Error Identification & Correction Precision,General Pedagogy,adjacent,True,True,True
08dc1b51bef5ef7d7ceabf8df2856589e4e36f56,85398269c1c07a9498c3eae4b08315e4db78a74e,full_annotation_pool,4,zh,"Motivation, Guidance & Positive Feedback",General Pedagogy,unanimous,False,True,False
1490251d73a4cd5dc8da19536848b040e0449a71,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,4,zh,Instruction Following & Task Completion,Theoretical Economics,adjacent,False,True,False
f838a7365f9778eea775aea1282be8f7f37b8fe6,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,5,zh,Reasoning Process Rigor,Theoretical Economics,unanimous,False,True,False
a54205bd7249716d32bb48bca4fcf5e4bad03c18,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,4,zh,"Motivation, Guidance & Positive Feedback",Theoretical Economics,adjacent,False,True,False
6bac5e54c8e908358c4ae7b6e7b1c9b106f18a42,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,4,zh,Instruction Following & Task Completion,Theoretical Economics,unanimous,False,True,False
9a895005b34aaf5a5462f7c5e53bcfb17bfb7f53,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,5,zh,Content Relevance & Scope Control,Theoretical Economics,unanimous,False,True,False
4c346a008b9c8b4e616d42124b3b86daed05d4b3,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,5,zh,Basic Factual Accuracy,Theoretical Economics,unanimous,False,True,False
f1435bd9fadd59ed1da76c2fa0f6273b2e8d31eb,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,5,zh,Reasoning Process Rigor,Theoretical Economics,adjacent,False,True,False
9b5877b1690d5cf1a3056fa06c3d0fe442eaa855,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,3,zh,Error Identification & Correction Precision,Theoretical Economics,unanimous,False,True,False
551c6fcaf0ce8614ab28b679214d54f866e78669,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,4,zh,"Motivation, Guidance & Positive Feedback",Theoretical Economics,unanimous,False,True,False
1f333aaf00ab8016b14e9cd17cc75e8dd29cc7a9,80b4f169dced8f900b4d6467567222045b1c13a3,full_annotation_pool,3,zh,Instruction Following & Task Completion,Mathematics,adjacent,False,True,False
c0d4f41ccf2066449887e86887cb7b8903269b2a,80b4f169dced8f900b4d6467567222045b1c13a3,sealed_qualification,2,zh,Content Relevance & Scope Control,Mathematics,unanimous,True,True,True
1bd5e1ce094da34aea6531591c2674bd221634b6,80b4f169dced8f900b4d6467567222045b1c13a3,sealed_qualification,2,zh,Reasoning Process Rigor,Mathematics,adjacent,True,True,True
0c74a66a6f9ecee5580723b73f7741a8f05e1352,80b4f169dced8f900b4d6467567222045b1c13a3,sealed_qualification,1,zh,Error Identification & Correction Precision,Mathematics,adjacent,True,True,True
3c53e849df94208fd1ce1dcecb8ee302976fb31e,80b4f169dced8f900b4d6467567222045b1c13a3,full_annotation_pool,3,zh,"Motivation, Guidance & Positive Feedback",Mathematics,adjacent,True,True,False
93cd1449df959f96d893c4901f0fa8517bda3f69,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,5,zh,Instruction Following & Task Completion,Theoretical Economics,adjacent,False,True,False
e688531e543e7d6bf2ee73bcecca1c012b112402,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,5,zh,Content Relevance & Scope Control,Theoretical Economics,adjacent,False,True,False
71826863b48892f1eac56519b3dc87008419e4a0,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,5,zh,Basic Factual Accuracy,Theoretical Economics,unanimous,False,True,False
1f7a5a869332204acda2f0eeff4ae333c7de09d3,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,4,zh,Reasoning Process Rigor,Theoretical Economics,unanimous,False,True,False
c43daf5e7c2ff7fe3169458fbfc6a87d5f439148,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,4,zh,Error Identification & Correction Precision,Theoretical Economics,unanimous,False,True,False
44f611c520b5d08e6aae2ea0952ffc7658fbb655,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,4,zh,Instruction Following & Task Completion,History,adjacent,False,True,False
33729895b6464bbc38106c9ec8efa01f6e54a4dd,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,5,zh,Content Relevance & Scope Control,History,adjacent,False,True,False
670a70da279583b9094c9f260f8fcfba2e48a1f4,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,5,zh,Basic Factual Accuracy,History,unanimous,False,True,False
c94fce6029027c0d1e7813acac20bb7344ba3e96,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,5,zh,Reasoning Process Rigor,History,adjacent,False,True,False
a1067079ccd361d4ea203dcdd5c0ee7c10dec669,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,5,zh,Error Identification & Correction Precision,History,unanimous,True,True,False
c13167075148a265b283ce6bd0a309d539f243f7,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,3,zh,"Motivation, Guidance & Positive Feedback",History,unanimous,True,True,False
4c5285493371955220140587d719893b6213c405,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,4,zh,Instruction Following & Task Completion,Basic Medicine,unanimous,False,True,True
6b7edce20257256c16e64107391392fdb00ebde3,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,4,zh,Content Relevance & Scope Control,Basic Medicine,adjacent,False,True,False
f33e86ba6eaa5281c801dea1ed174135a7d4c0da,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,protocol_demo_reference,2,zh,Basic Factual Accuracy,Basic Medicine,unanimous,True,True,True
4e8de28f80d08aa71efda1f2d7dee79f9199c882,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,4,zh,Reasoning Process Rigor,Basic Medicine,adjacent,True,True,True
5eb55712d784e18e42eecc08957534b2cba300d8,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,5,zh,Error Identification & Correction Precision,Basic Medicine,adjacent,False,True,False
64d26b3eae1982978d1d8d92ef10eef59986ac04,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,5,zh,Instruction Following & Task Completion,Theoretical Economics,unanimous,False,True,False
78ca7b33dcd8135106131293ba9c85c58e65df4c,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,5,zh,Content Relevance & Scope Control,Theoretical Economics,unanimous,False,True,False
05dc89b2e8a5872aa50732857058c8c17d90b66d,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,4,zh,Reasoning Process Rigor,Theoretical Economics,adjacent,False,True,False
9a4bd68bc7e295cac55ded0a2977f38d114fb764,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,5,zh,Error Identification & Correction Precision,Theoretical Economics,unanimous,False,True,False
7db118cd6bdadf8397ae0345f7404f0d921ba012,b4067996b9bebf12858dc3f15816a40ff06a86dd,full_annotation_pool,5,zh,"Motivation, Guidance & Positive Feedback",Theoretical Economics,unanimous,False,True,False
fa74b062d2934a63e9e2b8dbf9c036e320933698,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,5,zh,Instruction Following & Task Completion,Basic Medicine,unanimous,False,True,False
6b0714e56afaddc9f3d583f946a6665e54d85759,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,4,zh,Content Relevance & Scope Control,Basic Medicine,adjacent,False,True,False
209a0a78a689407502d6834b0c634b2dea5153b5,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,4,zh,Basic Factual Accuracy,Basic Medicine,unanimous,True,True,False
f6afd9effe0791cbb0cb7ffcfc31d4ca912c4ccf,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,4,zh,Reasoning Process Rigor,Basic Medicine,unanimous,False,True,False
1c013ab584f1c5a49f0e03d8517d29eb909322be,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,1,zh,Error Identification & Correction Precision,Basic Medicine,unanimous,True,True,True
b177cd12f5802ffcfe6e4bd5646563bba8eed056,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,5,zh,"Motivation, Guidance & Positive Feedback",Basic Medicine,unanimous,False,True,False
c118b16312057354fabcd82b9d0d2f70f174f56e,2315014220e7c1c5fbc4751aea0a196884f3ace8,sealed_qualification,3,zh,Content Relevance & Scope Control,Theoretical Economics,adjacent,False,True,False
7a4947f1d4ccf03a5ea06c8c8a1df6d6db1c9a22,2315014220e7c1c5fbc4751aea0a196884f3ace8,full_annotation_pool,4,zh,Basic Factual Accuracy,Theoretical Economics,adjacent,False,True,False
af8cc23fcd89ac16cd2538bdbea62adbb268993c,2315014220e7c1c5fbc4751aea0a196884f3ace8,full_annotation_pool,3,zh,Reasoning Process Rigor,Theoretical Economics,adjacent,True,True,False
3354ddf36faa571c53b52bc8809ce2c25431e797,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,4,zh,Instruction Following & Task Completion,Basic Medicine,adjacent,False,True,False
3bcc02fdb1dc40baccc625e0649658243cccf44d,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,protocol_demo_reference,2,zh,Basic Factual Accuracy,Basic Medicine,adjacent,True,True,True
70387089746788f96ca3eb71ef89e18fb515888e,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,5,zh,Reasoning Process Rigor,Basic Medicine,unanimous,False,True,False
a0d8761b0cd6aea4b4b2e373d723d13954b9a5db,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,5,zh,Error Identification & Correction Precision,Basic Medicine,unanimous,False,True,False
f62e62d24cc073fc4b961a23bdefc328d25d8db5,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,4,zh,"Motivation, Guidance & Positive Feedback",Basic Medicine,adjacent,False,True,False
b49f4f052ddcd2b87ee18a11b252230ef6a034c1,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,protocol_demo_reference,3,zh,Instruction Following & Task Completion,Basic Medicine,adjacent,False,True,False
e5085f20635b4ca16ae03413aa98a0cd17b9bc77,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,3,zh,Content Relevance & Scope Control,Basic Medicine,adjacent,False,True,False
1338e3e8db67fa1b30e5433a5e5f725d37f47dbf,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,3,zh,Basic Factual Accuracy,Basic Medicine,adjacent,False,True,False
9be75734289d2cce23e52a238880f71175306931,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,4,zh,Error Identification & Correction Precision,Basic Medicine,adjacent,False,True,True
46133cfb383c1c10e94bab324dabdce1277ab939,80b4f169dced8f900b4d6467567222045b1c13a3,full_annotation_pool,4,zh,Instruction Following & Task Completion,Mathematics,adjacent,True,True,False
befb961ad6cf20223821b182dec06eb93ded2f68,80b4f169dced8f900b4d6467567222045b1c13a3,full_annotation_pool,4,zh,Basic Factual Accuracy,Mathematics,adjacent,False,True,False
477ba68e4017e8d3427c7034515a3196a9d894e3,80b4f169dced8f900b4d6467567222045b1c13a3,full_annotation_pool,4,zh,Reasoning Process Rigor,Mathematics,adjacent,False,True,False
d914564de695985afdbe208e6bb67f0f4ee9bedb,80b4f169dced8f900b4d6467567222045b1c13a3,sealed_qualification,4,zh,Error Identification & Correction Precision,Mathematics,unanimous,False,True,True
b5f54f2d11493dd41a74e9e2274d26451a958dcc,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,protocol_demo_reference,1,zh,Content Relevance & Scope Control,Basic Medicine,adjacent,True,True,True
9fdf5ac4ce9e42b699e040bcc32841d72d8c9e07,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,full_annotation_pool,1,zh,Basic Factual Accuracy,Basic Medicine,unanimous,True,True,True
e2c88c65f2542bab93dbf50c022a42b356f788d2,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,protocol_demo_reference,1,zh,Reasoning Process Rigor,Basic Medicine,adjacent,True,True,True
4f22bf04948dfebf09ef963ef74d98df56ffdb57,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,protocol_demo_reference,1,zh,Error Identification & Correction Precision,Basic Medicine,unanimous,True,True,True
378f7b2160c791b11e16c3dd68d76ed1363a3ff6,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,protocol_demo_reference,2,zh,"Motivation, Guidance & Positive Feedback",Basic Medicine,adjacent,True,True,True
65890fb994cef054dc75e0e6dd4c1b3e2d91805d,2315014220e7c1c5fbc4751aea0a196884f3ace8,sealed_qualification,2,zh,Instruction Following & Task Completion,Theoretical Economics,unanimous,True,True,True
f3ef8dd194a45041253112ab21cbcbfaf06673e4,2315014220e7c1c5fbc4751aea0a196884f3ace8,sealed_qualification,3,zh,Content Relevance & Scope Control,Theoretical Economics,adjacent,False,True,False
ea8568533fda30f7995da8e8dab652953e9d0268,2315014220e7c1c5fbc4751aea0a196884f3ace8,full_annotation_pool,3,zh,Basic Factual Accuracy,Theoretical Economics,adjacent,False,True,False
5b386e2d4cda045c27768fa40fde200e8a0b953d,2315014220e7c1c5fbc4751aea0a196884f3ace8,sealed_qualification,3,zh,Reasoning Process Rigor,Theoretical Economics,unanimous,False,True,True
139a6b0f6f890a62df4b2f8525ebceb173be647f,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,4,zh,Instruction Following & Task Completion,History,unanimous,False,True,False
f83ac056936718c8ce813f9e8e2ec92e5cf3bfbe,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,4,zh,Content Relevance & Scope Control,History,adjacent,False,True,False
a5da47f03dbd1f41391e3141ce9b3b0f60306d7d,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,4,zh,Basic Factual Accuracy,History,adjacent,True,True,False
f22d00b732d1a7a4d95c3a6f26b6ddee52e18482,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,4,zh,Reasoning Process Rigor,History,adjacent,False,True,False
130b9044b1debd72bd2bb3dabbcfc7081a1966bc,2ec99513585fa81b368b7ede0183cc73436f33c5,full_annotation_pool,4,zh,Basic Factual Accuracy,Literature and Art,unanimous,False,True,False
d4184e14af786a67a6fc0d18a10d71633e1ed70d,9426bf1d616524f16d24c48a39d88230ad85d87d,full_annotation_pool,4,zh,Role & Tone Consistency,Public Administration,unanimous,False,True,False
57adc626b29db3e2e5fd7f127a39ab8eeb352e3e,9426bf1d616524f16d24c48a39d88230ad85d87d,full_annotation_pool,5,zh,Content Relevance & Scope Control,Public Administration,unanimous,False,True,False
43e6c16d3a0d06fc13447f46d146ef472cd143fe,9426bf1d616524f16d24c48a39d88230ad85d87d,full_annotation_pool,5,zh,Basic Factual Accuracy,Public Administration,adjacent,False,True,False
9d79cb696b990a9596a5bf1ba2904f16172c3fe1,9426bf1d616524f16d24c48a39d88230ad85d87d,full_annotation_pool,4,zh,Instruction Following & Task Completion,Public Administration,adjacent,False,True,False
efe5fa764eb847421975a683f9084691ff3b0164,2ec99513585fa81b368b7ede0183cc73436f33c5,full_annotation_pool,5,zh,Instruction Following & Task Completion,Literature and Art,adjacent,False,True,False
41ea84faa50b4e80b37141524088cea0085c90ca,2ec99513585fa81b368b7ede0183cc73436f33c5,full_annotation_pool,5,zh,Role & Tone Consistency,Literature and Art,adjacent,False,True,False
53cec973af6b23b7476316323bbe8efdc434489e,2ec99513585fa81b368b7ede0183cc73436f33c5,protocol_development,5,zh,Content Relevance & Scope Control,Literature and Art,adjacent,False,True,True
15c5bfcf0b24eb7094793b7e2d2050cc60bbf64b,2ec99513585fa81b368b7ede0183cc73436f33c5,protocol_development,5,zh,Domain Knowledge Accuracy,Literature and Art,unanimous,False,True,False
9d48b5abb6efa954c0621eb2ffb313a78af8ab48,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,4,zh,Instruction Following & Task Completion,History,unanimous,False,True,False
59fec4146d7b8dc3e596c19922a647d2c7558ac5,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,4,zh,Content Relevance & Scope Control,History,adjacent,False,True,False
e9225772cf20981de136405cc62fea076f305e96,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,5,zh,Basic Factual Accuracy,History,adjacent,False,True,False
1234fd820bf6b8526f42851be2c5c5da53b80342,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,4,zh,Reasoning Process Rigor,History,unanimous,False,True,False
cb1433b4ae3c50df72dac42f3e260ed9fe5c658a,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,4,zh,Error Identification & Correction Precision,History,unanimous,True,True,False
d7376dce5d461d3276c81d4462dea67f4f6ac9f2,c704daf936433b064b6ac838c48f647752e9e2be,full_annotation_pool,5,zh,"Motivation, Guidance & Positive Feedback",History,unanimous,True,True,True
7a53d8265663c503136bd7d4b1246df45851740b,2ec99513585fa81b368b7ede0183cc73436f33c5,full_annotation_pool,4,zh,Role & Tone Consistency,Literature and Art,adjacent,False,True,False
34a819020f008157393114f8cd97c480450f0af2,2ec99513585fa81b368b7ede0183cc73436f33c5,full_annotation_pool,4,zh,Content Relevance & Scope Control,Literature and Art,adjacent,False,True,False
4ebfdf536e6f81585029508942e48f3ede5bde12,2ec99513585fa81b368b7ede0183cc73436f33c5,full_annotation_pool,4,zh,Basic Factual Accuracy,Literature and Art,unanimous,False,True,False
562632781622b88d1f445f8e73f47f9fd15d5927,9426bf1d616524f16d24c48a39d88230ad85d87d,full_annotation_pool,4,zh,Instruction Following & Task Completion,Public Administration,adjacent,False,True,False
7a5eb36b776c44d2d956493f5adf3464210bd828,9426bf1d616524f16d24c48a39d88230ad85d87d,full_annotation_pool,5,zh,Basic Factual Accuracy,Public Administration,adjacent,False,True,True
6d4feb8b6162c6908d6fb004bed7cea2110298ef,8fab64f1090cd363036f72bb8f088eeaf4344ad1,full_annotation_pool,4,zh,Basic Factual Accuracy,Physics,unanimous,False,True,False
29811460cd02b49ff030de10e4221858abf2cb6c,8fab64f1090cd363036f72bb8f088eeaf4344ad1,full_annotation_pool,4,zh,Higher-Order Thinking & Skill Development,Physics,unanimous,False,True,False
a2223837d3c166e9ddf4d12cf2dd1471fc858668,2ec99513585fa81b368b7ede0183cc73436f33c5,full_annotation_pool,4,zh,"Clarity, Simplicity & Inspiration",Literature and Art,adjacent,False,True,False
b166956353542bdc360db5a0aff5af774c41e938,2ec99513585fa81b368b7ede0183cc73436f33c5,full_annotation_pool,3,zh,Higher-Order Thinking & Skill Development,Literature and Art,unanimous,False,True,False
50349ad7c5ffd383619779fefbafa4c8fc0b2fd6,9426bf1d616524f16d24c48a39d88230ad85d87d,full_annotation_pool,4,zh,Role & Tone Consistency,Public Administration,adjacent,True,True,False
8cb637836c267046583b699aa9e52d4b4cff0d4e,9426bf1d616524f16d24c48a39d88230ad85d87d,full_annotation_pool,4,zh,Domain Knowledge Accuracy,Public Administration,unanimous,False,True,False
ab50d021e297c1b75c260545cdd60fc153e4b1bf,9426bf1d616524f16d24c48a39d88230ad85d87d,full_annotation_pool,4,zh,Higher-Order Thinking & Skill Development,Public Administration,unanimous,False,True,False
b43d9b8275ccda915b2b0cc0c468fa462f5ddcd7,9dcad11d15cc245e5dabc70ec2358208f1139f70,full_annotation_pool,4,zh,Instruction Following & Task Completion,Crop Science,adjacent,False,True,False
233095d131923fdbd1a715adf8a8da5e1071937e,9dcad11d15cc245e5dabc70ec2358208f1139f70,sealed_qualification,5,zh,Content Relevance & Scope Control,Crop Science,adjacent,False,True,True
b4dc58b82f5b48b120f6d6541db6e4246873327a,9dcad11d15cc245e5dabc70ec2358208f1139f70,full_annotation_pool,5,zh,Basic Factual Accuracy,Crop Science,unanimous,False,True,False
588c6ef26d7976e58f0eeed1401f2ceb9995c378,9dcad11d15cc245e5dabc70ec2358208f1139f70,full_annotation_pool,4,zh,Reasoning Process Rigor,Crop Science,unanimous,False,True,False
0ddca08b25c0f75ee1c69c82da9bed7a4a35f0e3,8fab64f1090cd363036f72bb8f088eeaf4344ad1,full_annotation_pool,4,zh,Basic Factual Accuracy,Physics,unanimous,False,True,False
ca026f2dbe94d0689a0534a7c6ed9ad08b957e64,2ec99513585fa81b368b7ede0183cc73436f33c5,full_annotation_pool,4,zh,Instruction Following & Task Completion,Literature and Art,unanimous,False,True,True
6544254c0cbe1ddf63750f5fb99d1f4f9fc539f2,2ec99513585fa81b368b7ede0183cc73436f33c5,full_annotation_pool,4,zh,Role & Tone Consistency,Literature and Art,adjacent,False,True,False
8b4f0c9a3c453142f6dc551abcc3e0c08d76c953,9426bf1d616524f16d24c48a39d88230ad85d87d,full_annotation_pool,3,zh,Instruction Following & Task Completion,Public Administration,adjacent,False,True,False
fa59a367c03e16966eaadd528cfeac1a72e8ed77,9426bf1d616524f16d24c48a39d88230ad85d87d,full_annotation_pool,4,zh,Content Relevance & Scope Control,Public Administration,unanimous,False,True,False
3f7540335ace7453d22751bd222db2f8f15093db,9426bf1d616524f16d24c48a39d88230ad85d87d,full_annotation_pool,5,zh,Basic Factual Accuracy,Public Administration,adjacent,False,True,False
2a215ad07c321810a3dfb3f9f1a139cbc38858f0,8fab64f1090cd363036f72bb8f088eeaf4344ad1,sealed_qualification,4,zh,Instruction Following & Task Completion,Physics,unanimous,False,True,True
d01c0009be9cd8b6268ac24968215c2761cc56bd,8fab64f1090cd363036f72bb8f088eeaf4344ad1,full_annotation_pool,4,zh,Role & Tone Consistency,Physics,adjacent,False,True,False
3263de1050852b221bbbff185dd629d52c93e51c,8fab64f1090cd363036f72bb8f088eeaf4344ad1,full_annotation_pool,4,zh,Domain Knowledge Accuracy,Physics,unanimous,False,True,False
04bfbf54a7eeef628f3799e10e300520dcee17ca,9dcad11d15cc245e5dabc70ec2358208f1139f70,sealed_qualification,2,zh,Instruction Following & Task Completion,Crop Science,adjacent,False,True,True
88dd867c75337cae5ce7f229fdac058a28e77fd4,9dcad11d15cc245e5dabc70ec2358208f1139f70,sealed_qualification,3,zh,Content Relevance & Scope Control,Crop Science,adjacent,False,True,False
b4c1f9718ffb3a6bf6426b2fe64a0ff846f32a4b,9dcad11d15cc245e5dabc70ec2358208f1139f70,full_annotation_pool,4,zh,Basic Factual Accuracy,Crop Science,unanimous,False,True,False
cb14b4c71cf459e9f2beecb98fe996141c03425a,9dcad11d15cc245e5dabc70ec2358208f1139f70,full_annotation_pool,3,zh,Reasoning Process Rigor,Crop Science,unanimous,False,True,False
4275823dfe4094d4b8e9887797ef050094c4f2c1,9dcad11d15cc245e5dabc70ec2358208f1139f70,sealed_qualification,1,zh,Error Identification & Correction Precision,Crop Science,unanimous,False,True,True
e74e422bba24c22c7145a2d8e010496e37ab2c15,9dcad11d15cc245e5dabc70ec2358208f1139f70,sealed_qualification,1,zh,"Motivation, Guidance & Positive Feedback",Crop Science,adjacent,False,True,True
60280f825ce2dd2c7e00622201b83674717d2748,71a14244232914c689e46f4d03977b3ac0067a23,full_annotation_pool,4,zh,Content Relevance & Scope Control,Biology,adjacent,False,True,False
15ebc21b34c28a1af8a9a8f8e689e89d2f8e20b5,71a14244232914c689e46f4d03977b3ac0067a23,full_annotation_pool,4,zh,Higher-Order Thinking & Skill Development,Biology,adjacent,False,True,False
ec7048b07037c014e5c6be489a36743b530d2e34,c3d6dd9886dbb21e947eb824f47088252a780c68,full_annotation_pool,5,zh,Content Relevance & Scope Control,Crop Science,adjacent,False,True,False
b5c61d62154229606ac7e412c5d8185f2caa068b,c3d6dd9886dbb21e947eb824f47088252a780c68,full_annotation_pool,4,zh,"Clarity, Simplicity & Inspiration",Crop Science,adjacent,False,True,False
f5bac75382ba5a5dde58d32856f239f5eb19ea1f,c3d6dd9886dbb21e947eb824f47088252a780c68,full_annotation_pool,3,zh,Higher-Order Thinking & Skill Development,Crop Science,unanimous,False,True,False
