sample_id,split,candidate_type,question_key,metric,language,subject,gold_label,score_model_pred,risk_model_pred,score_risk_gap,question_preview,answer_preview,rubric_preview,manual_should_flag,manual_final_action,manual_failure_type,manual_score_cap,manual_label_conflict,manual_notes
0f04a68a15015f7752b62abf230472258209821d,train,train_clean_high_controls,6ae2184d2c28a7dffc1319a61a68cf2584970be2,Basic Factual Accuracy,en,General Pedagogy,5,5,5,0,"Knowledge Point: Constructivist Learning Theory Based on this knowledge point, provide ""Teaching Materials"": Teaching materials should include teaching objectives, key points and difficulties, classroom activity design, etc., in JSON format.","```json { ""TeachingMaterials"": { ""TeachingObjectives"": [ ""To enable students to construct their own understanding and knowledge of the world through experiences and reflecting on those experiences."", ""To foster critical thinking and problem-solving skills b...","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are correct, but there ar...",,,,,,
ea5cb03a91278e4d564d22fe1e3a0fe768af98ec,train,train_clean_high_controls,d0434a705d581d2aebdcf53be8acafc5da9b8e4e,Basic Factual Accuracy,en,Geography,5,5,5,0,"Question: Explain how plate tectonics can lead to the formation of mountains. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","```json { ""Reasoning Provided"": ""To explain how plate tectonics can lead to the formation of mountains, we need to consider the movement and interaction of Earth's tectonic plates. When tectonic plates collide, diverge, or slide past each other, they create...","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are correct, but there ar...",,,,,,
3ba4af0cd6da089654cdea6d00de3244b80fc906,train,train_clean_high_controls,578358b94591dcdb7b73304c5498c56a12d9c95d,Basic Factual Accuracy,en,Law,5,5,5,0,Question: Which legal principle is primarily concerned with the prevention of double jeopardy in the United States? Original Answer: The principle of stare decisis. You are providing error-correction services for the student's response. Based on this questi...,"```json { ""Corrected Answer"": ""The Fifth Amendment to the United States Constitution, specifically the Double Jeopardy Clause."", ""Error Explanation"": ""The principle of stare decisis refers to the legal doctrine of following precedent in judicial decisions,...","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are correct, but there ar...",,,,,,
2012aab00c3a0c75e93f2223d10b12adec40beed,train,train_clean_high_controls,cf0e05444342b05701ff29112942cd664a17fda4,Basic Factual Accuracy,en,Literature and Art,5,5,5,0,"Knowledge Point: The Influence of Surrealism on Modern Literature Based on this knowledge point, provide ""Teaching Materials"": Teaching materials should include teaching objectives, key points and difficulties, classroom activity design, etc., in JSON format.","```json { ""TeachingMaterials"": { ""teachingObjectives"": [ ""Understand the core principles of Surrealism and its historical context."", ""Analyze how Surrealist techniques (e.g., automatism, dream imagery) influenced narrative structures and themes in modern li...","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are correct, but there ar...",,,,,,
f6163cd44a233eeeb38701feb359f1edf2f04f39,train,train_clean_high_controls,182ead73c7c9bef64c812e1c3366635156817f15,Basic Factual Accuracy,en,Mathematics,5,5,5,0,"Question: What is the value of 5 + 3? Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","{ ""reasoning"": ""This question is asking for the sum of two numbers, 5 and 3. In basic arithmetic, when we add two numbers together, we combine their values to find the total. Here, we are adding 5 to 3, which means we take the value of 5 and increase it by...","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are correct, but there ar...",,,,,,
eeab2a16ccd99fcbc2590114733ac33b99b2f6b8,train,train_clean_high_controls,89ad7f660e220e95714d0729aaef8f1f0834f89d,Basic Factual Accuracy,en,Military Science,5,5,5,0,"Subject:Military Science Education Level:Master Question:Analyze the strategic significance of electromagnetic spectrum operations (EMSO) in contemporary military conflicts, detailing how they can alter the dynamics of warfare. . Please generate the corresp...","{ ""answer"": ""Electromagnetic Spectrum Operations (EMSO) have become a critical component of modern military strategy due to their ability to shape the electromagnetic environment and influence the outcome of battles. These operations encompass a broad range...","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are correct, but there ar...",,,,,,
6b15c24ca4a3bbe585c2679a17a6d592ccc87a57,train,train_clean_high_controls,5f10a3a85e0efd1be4f1e1773e836f0ef17e29b2,Basic Factual Accuracy,en,Physical Education,5,5,5,0,"Subject:Physical Education Education Level:Undergraduate Knowledge Point:The FITT principle is a foundational concept in physical education that stands for Frequency, Intensity, Time, and Type. It is used to structure exercise programs to improve fitness le...","```json { ""Question"": ""What does the FITT principle stand for in physical education, and briefly explain each component?"", ""Provided Reasoning"": ""This question tests the student's understanding of the FITT principle, which is crucial for structuring effecti...","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are correct, but there ar...",,,,,,
18f58cfcebc431a04b807591eda1a9e6bd7fd68b,train,train_clean_high_controls,ab6bb9f4466b3c5fe1f7f2ed3ec527b9dc3b6304,Basic Factual Accuracy,en,Physics,5,5,5,0,Question: Which of the following statements is true about the acceleration due to gravity on Earth? Original Answer: The acceleration due to gravity is the same at all altitudes on Earth. You are providing error-correction services for the student's respons...,"```json { ""Corrected Answer"": ""The acceleration due to gravity decreases with an increase in altitude from the Earth's surface."", ""Error Explanation"": ""The original answer is incorrect because the acceleration due to gravity actually varies depending on the...","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are correct, but there ar...",,,,,,
a66b761ac9e5c265e6851610fae855d2bbc392e0,train,train_clean_high_controls,b4e8463f79efb7c28a37f3dee049ee3dee03f6de,Basic Factual Accuracy,en,Psychology,5,5,5,0,"Subject:Psychology Education Level:Undergraduate Knowledge Point:Cognitive dissonance is a psychological concept that refers to the discomfort experienced when holding two or more conflicting cognitions (e.g., beliefs, attitudes, or behaviors). To reduce th...","```json { ""Question"": ""According to the theory of cognitive dissonance, what is the primary motivation for an individual who smokes cigarettes but believes smoking is harmful to health?"", ""Provided Reasoning"": ""The correct answer would be that the individua...","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are correct, but there ar...",,,,,,
c66aac9e551cfae5057c8bbdac497e927749c226,train,train_clean_high_controls,77549e9a87652e35c3eb0c10ff7c6e47a57e0ceb,Basic Factual Accuracy,en,Public Administration,5,5,5,0,"Subject:Public Administration Education Level:PhD Knowledge Point:Public administration at the PhD level often involves understanding complex governance structures, policy analysis, and the implementation of public policies in various political and economic...","```json { ""Question"": ""In the context of public policy implementation, which governance structure is most likely to achieve successful outcomes in diverse political and economic environments?"", ""Options"": { ""A"": ""A highly centralized governance structure wi...","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are correct, but there ar...",,,,,,
3729de82c97c25a7d40d037a74771f9a430dcaf9,train,train_clean_high_controls,6ee4a63a27ca8efb648e5b9a6d471b40f538089f,Basic Factual Accuracy,en,Sociology,5,5,5,0,"Subject:Sociology Education Level:PhD Knowledge Point:The concept of 'social capital' has been extensively discussed in the field of sociology, particularly in relation to community development, socio-economic mobility, and collective action. Social capital...","```json { ""Question"": ""Which of the following best describes the concept of 'social capital' in sociology?"", ""Options"": [ ""A. The financial resources available to individuals within a community."", ""B. The networks of relationships among people that enable a...","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are correct, but there ar...",,,,,,
20ee150700f3f045da3e224ffcf903f2113b62b0,train,train_clean_high_controls,da69ef32c130849651e10f0a43d98fab2dd1a2c6,Basic Factual Accuracy,en,Theoretical Economics,5,5,5,0,"Subject:Theoretical Economics Education Level:Undergraduate Question:What is the Nash Equilibrium in a game theory context, and how can it be identified in a simple two-player game? . Please generate the corresponding answer based on the question. ""Answer"":...","{ ""answer"": ""In game theory, a Nash Equilibrium is a situation in which no player has an incentive to deviate from their chosen strategy after considering an opponent's choice. More formally, a set of strategies is a Nash equilibrium if each represents a be...","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are correct, but there ar...",,,,,,
39ab5d495fe5ea98391f4b60065dae1f1b0a444a,train,train_clean_high_controls,77d00ade0a12aec5950865383e8616ee7ef4e5d5,Basic Factual Accuracy,zh,Applied Economics,5,5,4,1,"问题：考虑一个两部门经济模型，其中一个部门生产消费品，另一个部门生产资本品。假设资本品的生产需要使用消费品作为投入，并且有一个固定的资本折旧率。请分析如何在这个模型中达到动态效率，即如何选择消费和资本的生产以最大化社会福利。 请根据这个问题提供思路。""提供的思路"":,以json格式返回","{ ""思路"": { ""定义目标"": ""为了在两部门经济模型中实现动态效率，我们需要明确我们的目标是最大化社会福利。这通常意味着平衡当前消费与未来投资之间的关系。"", ""建立模型"": [ ""引入两个部门：消费品生产和资本品生产。"", ""消费品直接用于消费，而资本品则用于未来的生产。"", ""考虑到资本品有固定的折旧率，这意味着一部分资本品会随着时间的推移失去其价值或功能。"", ""引入效用函数来衡量社会福利，通常包括消费和闲暇（或劳动）等因素。"", ""考虑技术进步或不变的情况，这将影响生产效率。"", ""设定初始条件...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
10d562fac008433eb2ec558d62c99fd72862279f,train,train_clean_high_controls,f1957be055b3faa0aea88aa4c67e38d0b94b2a4d,Basic Factual Accuracy,zh,Aquaculture,5,5,5,0,"学科:水产养殖 学制级别:大学 知识点：水质管理在水产养殖中的重要性 问题类型：简答题 .请根据学科,学制级别,知识点,问题类型生成一个对应的问题。""问题""和""提供的思路"":,以json格式返回","```json { ""问题"": ""请简述水质管理在水产养殖中的重要性，并列举至少三个关键的水质参数及其对养殖生物的影响。"", ""提供的思路"": [ ""首先，解释水质管理在水产养殖中的核心作用，如维持生物健康、促进生长和预防疾病。"", ""接着，列举并详细说明三个关键的水质参数，例如溶解氧、pH值和氨氮浓度。"", ""然后，分析这些参数如何影响养殖生物的生长、繁殖和生存。"", ""最后，总结水质管理对水产养殖可持续发展的贡献。"" ] } ```","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
886bd5c03763f92db0865662d60aeccaccfc67e0,train,train_clean_high_controls,b0ec9ece1525000e58e3539446f4c4e03dc1c08f,Basic Factual Accuracy,zh,Basic Medicine,5,5,5,0,"学科:基础医学 学制级别:硕士 知识点：肌肉收缩的生理机制 问题类型：多选题 .请根据学科,学制级别,知识点,问题类型生成一个对应的问题。""问题""和""提供的思路"":,以json格式返回","```json { ""问题"": ""关于肌肉收缩的生理机制，以下哪些描述是正确的？"", ""提供的思路"": [ ""肌肉收缩的基本单位是肌原纤维，主要由肌动蛋白和肌球蛋白组成。"", ""钙离子在肌肉收缩过程中起关键作用，它通过与肌钙蛋白结合，暴露肌动蛋白上的结合位点。"", ""ATP是肌肉收缩的直接能源，它通过水解为ADP和磷酸释放能量。"", ""神经冲动的传递通过神经-肌肉接头，导致肌质网释放钙离子。"", ""肌肉收缩时，肌球蛋白头部与肌动蛋白结合，形成横桥，产生收缩力。"" ] } ```","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
338f2312b2f036df8b7410be54d9898d3df7cceb,train,train_clean_high_controls,71a14244232914c689e46f4d03977b3ac0067a23,Basic Factual Accuracy,zh,Biology,5,5,5,0,"知识点：线粒体功能与生物能量代谢调控 请根据这个知识点给出""教学素材"":教学素材需要包括教学目标、重点难点、课堂活动设计等,以json格式返回","```json { ""teaching_materials"": { ""teaching_objectives"": { ""knowledge"": [ ""掌握线粒体的结构与功能，包括内膜、外膜、基质和嵴的作用"", ""理解ATP合成的基本过程（糖酵解、三羧酸循环、电子传递链与氧化磷酸化）"", ""阐明生物能量代谢调控的分子机制（如ATP/ADP比值、钙离子信号、激素调控）"" ], ""ability"": [ ""能分析线粒体功能障碍对细胞能量代谢的影响"", ""运用代谢调控原理解释疾病案例（如线粒体肌病、甲状腺功能亢进）""...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
812b076746c4106aa389495a33c75c4c6732d9fa,train,train_clean_high_controls,432c5b715a60ffb7a8792d00bb01134c4d2cc68d,Basic Factual Accuracy,zh,Business Administration,5,5,5,0,"问题：在进行市场细分时，企业通常会考虑以下哪一因素？ A) 生产成本 B) 客户需求 C) 竞争对手定价 D) 产品生命周期 请根据这个问题提供思路。""提供的思路"":,以json格式返回","```json { ""思路"": [ { ""步骤"": ""理解市场细分的定义"", ""说明"": ""市场细分是指将市场划分为具有相似需求或特征的消费者群体的过程。"" }, { ""步骤"": ""分析选项"", ""说明"": ""评估每个选项与市场细分的相关性。"" }, { ""步骤"": ""评估选项A"", ""说明"": ""生产成本是企业内部因素，与市场细分无直接关系。"" }, { ""步骤"": ""评估选项B"", ""说明"": ""客户需求是市场细分的核心，因为细分的基础是识别不同群体的需求差异。"" }, { ""步骤"": ""评估选项C"",...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
c4a507ae2b38d98397bafd3d23a5836db9c5bce8,train,train_clean_high_controls,60286ca13f8911fb790079d9f9c83f8858745790,Basic Factual Accuracy,zh,Chemistry,4,4,4,0,"问题：以下哪些选项是化学反应速率的影响因素？（可多选） A. 反应物的浓度 B. 温度 C. 反应物的颜色 D. 催化剂的存在 E. 反应物的物理状态 学生的答案：A, B, D, E 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": 4, ""评分细节"": { ""正确选项"": [""A"", ""B"", ""D"", ""E""], ""未选中"": [""C""] }, ""个性化反馈"": [ ""你的答案非常接近，恭喜你选对了A、B、D和E。这些确实是影响化学反应速率的因素。"", ""需要注意到的是，反应物的颜色并不直接影响反应速率，除非颜色变化与反应过程相关联，例如某些氧化还原反应中颜色的变化可以指示反应进程。因此，C选项不是正确的答案。"" ] } ```","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
d6064c6cbe52c0c7a8fdb43805b6a4d8535e6044,train,train_clean_high_controls,ac1c8ccfcd59afb588cbe2e820ef540a695ec312,Basic Factual Accuracy,zh,Clinical Medicine,5,5,5,0,"学科:临床医学 学制级别:硕士 问题：以下哪种药物最常用于治疗急性心肌梗死？ A) 阿司匹林 B) 布洛芬 C) 对乙酰氨基酚 D) 洛伐他汀 .请根据问题生成对应的答案。""答案"":,以json格式返回","```json { ""答案"": ""A) 阿司匹林"" } ```","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
bad279c6c00c8a0b32d28789b01172d379af6de5,train,train_clean_high_controls,04c137c5aec1fd5e3fc9bc4897bc62409a8e32e7,Basic Factual Accuracy,zh,Computer Science,5,5,5,0,"问题：在分布式系统中，一致性模型的重要性是什么？以下哪个选项最好地描述了它的作用？ A) 提高系统的吞吐量 B) 确保所有节点之间的数据保持一致 C) 降低系统的响应时间 D) 提高系统的可扩展性 学生的答案：B) 确保所有节点之间的数据保持一致 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": ""正确"", ""评分细节"": ""学生选择了B选项，即'确保所有节点之间的数据保持一致'作为一致性模型在分布式系统中的作用。这是正确的选择。"", ""个性化反馈"": ""你的答案是正确的！一致性模型确实是用来保证分布式系统中各节点间的数据一致性，这对于维护系统的可靠性和准确性至关重要。记住，虽然提高吞吐量、降低响应时间和增加可扩展性也是设计分布式系统时的重要考虑因素，但它们更多地与性能优化相关，而非直接由一致性模型所定义的目标。继续加油！"" } ```","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
0034fd2db48e99c02674ca6f1f947b0b8b62beec,train,train_clean_high_controls,c3d6dd9886dbb21e947eb824f47088252a780c68,Basic Factual Accuracy,zh,Crop Science,4,4,4,0,"知识点：作物生长模型的参数优化 请根据这个知识点给出""教学素材"":教学素材需要包括教学目标、重点难点、课堂活动设计等,以json格式返回","```json { ""教学目标"": [ ""理解作物生长模型的基本概念和作用"", ""掌握作物生长模型参数优化的方法和技术"", ""能够应用参数优化技术解决实际农业生产中的问题"" ], ""重点难点"": { ""重点"": [ ""作物生长模型的基础知识"", ""参数优化对提高模型准确性的重要性"", ""常用的参数优化方法（如遗传算法、粒子群算法等）及其特点"" ], ""难点"": [ ""如何根据实际情况选择合适的参数优化方法"", ""参数优化过程中遇到的问题及解决方案"" ] }, ""课堂活动设计"": [ { ""活动名称"": ""案例...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
432e12c9b01e80cac76d642239e5cc882fe8b47f,train,train_clean_high_controls,be118d9b688820786d8ed06e18434dce075e2b85,Basic Factual Accuracy,zh,English,4,4,4,0,"问题：请解释'Romeo and Juliet'中，为什么罗密欧和朱丽叶的爱情故事被认为是悲剧。 原答案：因为他们在一起很幸福，但不能公开。 你为学生的回答进行纠错服务.请根据这个问题和原答案给出""纠错后答案""和""纠错说明"":,以json格式返回","{ ""纠错后答案"": ""罗密欧和朱丽叶的爱情故事被认为是悲剧，主要是因为他们的爱情受到家族世仇的阻碍，最终导致两人双双殉情。尽管他们深爱彼此，但无法公开和合法地在一起，这种无法克服的外部冲突和最终的悲惨结局符合悲剧的定义。"", ""纠错说明"": ""原答案虽然指出了罗密欧和朱丽叶不能公开他们的爱情，但没有充分解释为什么这构成了悲剧。悲剧不仅仅是关于不能公开的幸福，而是关于无法克服的冲突和最终的悲惨结局。纠错后的答案更全面地解释了悲剧的要素，包括家族世仇的阻碍和最终的殉情，这些都是构成悲剧的重要元素。"" }","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
1d348f88718d515bc616eb037a0ce56a92137f42,train,train_clean_high_controls,4cfe6cf5c0f826d38b6a22898e51a72f140e9f28,Basic Factual Accuracy,zh,General Pedagogy,5,5,5,0,"问题：以下哪位教育学家提出了“最近发展区”理论？ 原答案：约翰·杜威 你为学生的回答进行纠错服务.请根据这个问题和原答案给出""纠错后答案""和""纠错说明"":,以json格式返回","```json { ""纠错后答案"": ""列夫·维果茨基"", ""纠错说明"": ""提出“最近发展区”理论的教育学家是苏联心理学家列夫·维果茨基（Lev Vygotsky），而非约翰·杜威。维果茨基的理论强调学习者在成人指导或与能力更强的同伴合作时能实现的潜在发展水平。约翰·杜威的主要贡献在于实用主义教育思想，倡导“做中学”和民主教育，与“最近发展区”无直接关联。"" } ```","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
ffd2411f0396e1be16996216cb2fa7a2f22aaa69,train,train_clean_high_controls,93a5ca2decc82169ec51fce4735b568ddb829c8a,Basic Factual Accuracy,zh,History,5,5,5,0,"学科:历史学 学制级别:大学 问题：以下哪一事件标志着英格兰光荣革命的结束？ A. 1688年詹姆斯二世的逃亡 B. 1689年权利法案的通过 C. 1690年博因河战役 D. 1694年玛丽二世去世 .请根据问题生成对应的答案。""答案"":,以json格式返回","```json { ""答案"": ""B. 1689年权利法案的通过"" } ```","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
16d85691311e3d5fcc3e82726f7210b1a65c105e,train,train_clean_high_controls,3b26f4f8f9f7314ee644e63efa2173afbb702c33,Basic Factual Accuracy,zh,Law,5,5,5,0,"学科:法学 学制级别:博士 问题：在国际法中，以下哪一个原则主要用于解决国家之间的领土争端？ A. 不干涉内政原则 B. 自决原则 C. 先占原则 D. 互惠原则 .请根据问题生成对应的答案。""答案"":,以json格式返回","```json { ""答案"": ""C. 先占原则"" } ```","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
e3d2d8dc6bcf260b2fe1ded335b4b811d1848518,train,train_clean_high_controls,32498439ea951a2573e1f3afb8999f203448e58e,Basic Factual Accuracy,zh,Literature and Art,5,5,5,0,"学科:文学与艺术 学制级别:博士 知识点：后现代主义文学理论 问题类型：单选题 .请根据学科,学制级别,知识点,问题类型生成一个对应的问题。""问题""和""提供的思路"":,以json格式返回","```json { ""问题"": ""后现代主义文学理论的核心特征之一是反对"", ""提供的思路"": [""宏大叙事"", ""传统结构"", ""现实主义表现手法"", ""现代主义的单一视角""] } ```","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
9f0e74dfbcb1ac2f90a2dc2d347820da7ca41b16,train,train_clean_high_controls,770c45352988affabdaebdbaa7ba14d12f370c74,Basic Factual Accuracy,zh,Mathematics,5,5,5,0,"学科:数学 学制级别:小学 知识点：简单分数的比较 问题类型：单选题 .请根据学科,学制级别,知识点,问题类型生成一个对应的问题。""问题""和""提供的思路"":,以json格式返回","```json { ""问题"": ""比较分数1/2和1/3的大小，选择正确的符号：\nA. ＞ B. ＜ C. ＝ D. 无法比较"", ""提供的思路"": { ""步骤1"": ""观察分数的分子和分母：两个分数的分子均为1，但分母不同。"", ""步骤2"": ""理解同分子分数的比较规则：分母越大，分数越小。"", ""步骤3"": ""比较分母：1/2的分母是2，1/3的分母是3，因为2 < 3，所以1/2 > 1/3。"", ""结论"": ""正确答案为A. ＞"" } } ```","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
427941bd0f6d387d9900418c1ab197ee1ada6026,train,train_clean_high_controls,379759b00c0ded53ca5135bf363df1ca0f8ae778,Basic Factual Accuracy,zh,Physical Education,5,5,5,0,"学科:体育教育学 学制级别:硕士 问题：在体育教育学中，以下哪些因素可能影响学生的运动参与度？(请选择所有适用的选项) A. 学校的体育设施条件 B. 学生的家庭背景 C. 教师的教学风格 D. 学生的个人兴趣 E. 学校的地理位置 .请根据问题生成对应的答案。""答案"":,以json格式返回","```json { ""答案"": [""A"", ""B"", ""C"", ""D"", ""E""], ""解析"": { ""A. 学校的体育设施条件"": ""设施的质量和可用性直接影响学生参与运动的机会和意愿。"", ""B. 学生的家庭背景"": ""家庭经济状况、文化观念及家长对体育的支持程度会影响学生的参与度。"", ""C. 教师的教学风格"": ""教师的教学方法、激励策略和课堂氛围对学生的兴趣和投入有显著作用。"", ""D. 学生的个人兴趣"": ""个体对运动的喜好和内在动机是决定参与度的核心因素。"", ""E. 学校的地理位置"": ""地理...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
